BROADBIN1000019	58752	Loneliness,_isolation	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000019.PHENO1_cALL.glm.linear.gz
BROADBIN1000020	92945	Guilty_feelings	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000020.PHENO1_cALL.glm.linear.gz
BROADBIN1000021	82808	Risk_taking	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000021.PHENO1_cALL.glm.linear.gz
BROADBIN1000022	115328	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000022.PHENO1_cALL.glm.linear.gz
BROADBIN1000023	38008	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000023.PHENO1_cALL.glm.linear.gz
BROADBIN1000024	107123	Long-standing_illness,_disability_or_infirmity	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000024.PHENO1_cALL.glm.linear.gz
BROADBIN1000025	301012	Wears_glasses_or_contact_lenses	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000025.PHENO1_cALL.glm.linear.gz
BROADBIN1000026	47823	Other_eye_problems	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000026.PHENO1_cALL.glm.linear.gz
BROADBIN1000027	84839	Hearing_difficulty/problems:_Yes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000027.PHENO1_cALL.glm.linear.gz
BROADBIN1000028	78	Hearing_difficulty/problems:_I_am_completely_deaf	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000028.PHENO1_cALL.glm.linear.gz
BROADBIN1000029	125089	Hearing_difficulty/problems_with_background_noise	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000029.PHENO1_cALL.glm.linear.gz
BROADBIN1000030	68531	Wheeze_or_whistling_in_the_chest_in_last_year	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000030.PHENO1_cALL.glm.linear.gz
BROADBIN1000031	51937	Chest_pain_or_discomfort	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000031.PHENO1_cALL.glm.linear.gz
BROADBIN1000032	107072	Ever_had_bowel_cancer_screening	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000032.PHENO1_cALL.glm.linear.gz
BROADBIN1000033	46523	Ever_had_prostate_specific_antigen_(PSA)_test	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000033.PHENO1_cALL.glm.linear.gz
BROADBIN1000034	35563	Hair/balding_pattern:_Pattern_2	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000034.PHENO1_cALL.glm.linear.gz
BROADBIN1000035	41584	Hair/balding_pattern:_Pattern_3	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000035.PHENO1_cALL.glm.linear.gz
BROADBIN1000036	28389	Hair/balding_pattern:_Pattern_4	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000036.PHENO1_cALL.glm.linear.gz
BROADBIN1000037	99647	Had_major_operations	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000037.PHENO1_cALL.glm.linear.gz
BROADBIN1000038	16183	Diabetes_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000038.PHENO1_cALL.glm.linear.gz
BROADBIN1000039	26576	Cancer_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000039.PHENO1_cALL.glm.linear.gz
BROADBIN1000040	32193	Fractured/broken_bones_in_last_5_years	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000040.PHENO1_cALL.glm.linear.gz
BROADBIN1000041	67968	Other_serious_medical_condition/disability_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000041.PHENO1_cALL.glm.linear.gz
BROADBIN1000042	158113	Taking_other_prescription_medications	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000042.PHENO1_cALL.glm.linear.gz
BROADBIN1000043	41027	Light_smokers,_at_least_100_smokes_in_lifetime	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000043.PHENO1_cALL.glm.linear.gz
BROADBIN1000044	8847	Reason_for_reducing_amount_of_alcohol_drunk:_Illness_or_ill_health	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000044.PHENO1_cALL.glm.linear.gz
BROADBIN1000045	2759	Reason_for_reducing_amount_of_alcohol_drunk:_Doctor's_advice	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000045.PHENO1_cALL.glm.linear.gz
BROADBIN1000046	40728	Reason_for_reducing_amount_of_alcohol_drunk:_Health_precaution	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000046.PHENO1_cALL.glm.linear.gz
BROADBIN1000047	6549	Reason_for_reducing_amount_of_alcohol_drunk:_Financial_reasons	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000047.PHENO1_cALL.glm.linear.gz
BROADBIN1000048	146420	Ever_had_breast_cancer_screening_/_mammogram	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000048.PHENO1_cALL.glm.linear.gz
BROADBIN1000049	177237	Ever_had_cervical_smear_test	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000049.PHENO1_cALL.glm.linear.gz
BROADBIN1000050	111605	Had_menopause	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000050.PHENO1_cALL.glm.linear.gz
BROADBIN1000051	56172	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000051.PHENO1_cALL.glm.linear.gz
BROADBIN1000052	149365	Ever_taken_oral_contraceptive_pill	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000052.PHENO1_cALL.glm.linear.gz
BROADBIN1000053	71377	Ever_used_hormone-replacement_therapy_(HRT)	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000053.PHENO1_cALL.glm.linear.gz
BROADBIN1000054	14702	Bilateral_oophorectomy_(both_ovaries_removed)	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000054.PHENO1_cALL.glm.linear.gz
BROADBIN1000055	120566	Had_other_major_operations	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000055.PHENO1_cALL.glm.linear.gz
BROADBIN1000056	5377	Type_of_tobacco_previously_smoked:_Hand-rolled_cigarettes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000056.PHENO1_cALL.glm.linear.gz
BROADBIN1000057	3887	Type_of_tobacco_previously_smoked:_Cigars_or_pipes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000057.PHENO1_cALL.glm.linear.gz
BROADBIN1000058	35064	Ever_stopped_smoking_for_6+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000058.PHENO1_cALL.glm.linear.gz
BROADBIN1000059	4216	General_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000059.PHENO1_cALL.glm.linear.gz
BROADBIN1000060	1872	Started_insulin_within_one_year_diagnosis_of_diabetes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000060.PHENO1_cALL.glm.linear.gz
BROADBIN1000061	18864	Fracture_resulting_from_simple_fall	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000061.PHENO1_cALL.glm.linear.gz
BROADBIN1000062	1070	Pace-maker	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000062.PHENO1_cALL.glm.linear.gz
BROADBIN1000063	2245	Used_an_inhaler_for_chest_within_last_hour	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000063.PHENO1_cALL.glm.linear.gz
BROADBIN1000064	3869	Smoked_cigarette_or_pipe_within_last_hour	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000064.PHENO1_cALL.glm.linear.gz
BROADBIN1000065	10322	Hearing_aid_user	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000065.PHENO1_cALL.glm.linear.gz
BROADBIN1000066	52253	Neck/shoulder_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000066.PHENO1_cALL.glm.linear.gz
BROADBIN1000067	29165	Hip_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000067.PHENO1_cALL.glm.linear.gz
BROADBIN1000068	5857	Type_of_tobacco_currently_smoked:_Hand-rolled_cigarettes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000068.PHENO1_cALL.glm.linear.gz
BROADBIN1000069	1885	Type_of_tobacco_currently_smoked:_Cigars_or_pipes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000069.PHENO1_cALL.glm.linear.gz
BROADBIN1000070	57893	Back_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000070.PHENO1_cALL.glm.linear.gz
BROADBIN1000071	13060	Ever_had_hysterectomy_(womb_removed)	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000071.PHENO1_cALL.glm.linear.gz
BROADBIN1000072	8816	Chest_pain_or_discomfort_walking_normally	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000072.PHENO1_cALL.glm.linear.gz
BROADBIN1000073	15234	Chest_pain_due_to_walking_ceases_when_standing_still	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000073.PHENO1_cALL.glm.linear.gz
BROADBIN1000074	11518	Former_alcohol_drinker	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000074.PHENO1_cALL.glm.linear.gz
BROADBIN1000075	15337	Stomach/abdominal_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000075.PHENO1_cALL.glm.linear.gz
BROADBIN1000076	11056	Chest_pain_or_discomfort_when_walking_uphill_or_hurrying	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000076.PHENO1_cALL.glm.linear.gz
BROADBIN1000077	55910	Knee_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000077.PHENO1_cALL.glm.linear.gz
BROADBIN1000078	29979	Headaches_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000078.PHENO1_cALL.glm.linear.gz
BROADBIN1000079	2905	Reason_former_drinker_stopped_drinking_alcohol:_Illness_or_ill_health	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000079.PHENO1_cALL.glm.linear.gz
BROADBIN1000080	653	Reason_former_drinker_stopped_drinking_alcohol:_Doctor's_advice	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000080.PHENO1_cALL.glm.linear.gz
BROADBIN1000081	2246	Reason_former_drinker_stopped_drinking_alcohol:_Health_precaution	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000081.PHENO1_cALL.glm.linear.gz
BROADBIN1000082	210	Reason_former_drinker_stopped_drinking_alcohol:_Financial_reasons	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000082.PHENO1_cALL.glm.linear.gz
BROADBIN1000083	631	Gestational_diabetes_only	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000083.PHENO1_cALL.glm.linear.gz
BROADBIN1000084	2858	Facial_pains_for_3+_months	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000084.PHENO1_cALL.glm.linear.gz
BROADBIN1000085	28680	Non-accidental_death_in_close_genetic_family	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000085.PHENO1_cALL.glm.linear.gz
BROADBIN1000086	58468	Ever_depressed_for_a_whole_week	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000086.PHENO1_cALL.glm.linear.gz
BROADBIN1000087	39154	Ever_unenthusiastic/disinterested_for_a_whole_week	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000087.PHENO1_cALL.glm.linear.gz
BROADBIN1000088	5987	Ever_manic/hyper_for_2_days	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000088.PHENO1_cALL.glm.linear.gz
BROADBIN1000089	19265	Ever_highly_irritable/argumentative_for_2_days	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000089.PHENO1_cALL.glm.linear.gz
BROADBIN1000090	11459	Shortness_of_breath_walking_on_level_ground	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000090.PHENO1_cALL.glm.linear.gz
BROADBIN1000091	24101	Leg_pain_on_walking	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000091.PHENO1_cALL.glm.linear.gz
BROADBIN1000092	91	Cochlear_implant	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000092.PHENO1_cALL.glm.linear.gz
BROADBIN1000093	7214	Tinnitus:_Yes,_now_most_or_all_of_the_time	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000093.PHENO1_cALL.glm.linear.gz
BROADBIN1000094	2760	Tinnitus:_Yes,_now_a_lot_of_the_time	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000094.PHENO1_cALL.glm.linear.gz
BROADBIN1000095	9796	Tinnitus:_Yes,_now_some_of_the_time	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000095.PHENO1_cALL.glm.linear.gz
BROADBIN1000096	12076	Tinnitus:_Yes,_but_not_now,_but_have_in_the_past	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000096.PHENO1_cALL.glm.linear.gz
BROADBIN1000097	815	Which_eye(s)_are_affected_by_cataract:_Right_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000097.PHENO1_cALL.glm.linear.gz
BROADBIN1000098	699	Which_eye(s)_are_affected_by_cataract:_Left_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000098.PHENO1_cALL.glm.linear.gz
BROADBIN1000099	14814	Leg_pain_when_standing_still_or_sitting	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000099.PHENO1_cALL.glm.linear.gz
BROADBIN1000100	7800	Leg_pain_in_calf/calves	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000100.PHENO1_cALL.glm.linear.gz
BROADBIN1000101	16022	Leg_pain_when_walking_uphill_or_hurrying	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000101.PHENO1_cALL.glm.linear.gz
BROADBIN1000102	13259	Leg_pain_when_walking_normally	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000102.PHENO1_cALL.glm.linear.gz
BROADBIN1000103	4483	Leg_pain_when_walking_ever_disappears_while_walking	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000103.PHENO1_cALL.glm.linear.gz
BROADBIN1000104	8136	Leg_pain_on_walking_:_effect_of_standing_still	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000104.PHENO1_cALL.glm.linear.gz
BROADBIN1000105	896	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000105.PHENO1_cALL.glm.linear.gz
BROADBIN1000106	137	Surgery/amputation_of_toe_or_leg:_Yes,_toes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000106.PHENO1_cALL.glm.linear.gz
BROADBIN1000107	67	Surgery/amputation_of_toe_or_leg:_Yes,_leg_below_the_knee	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000107.PHENO1_cALL.glm.linear.gz
BROADBIN1000108	62	Surgery/amputation_of_toe_or_leg:_Yes,_leg_above_the_knee	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000108.PHENO1_cALL.glm.linear.gz
BROADBIN1000109	1587	Which_eye(s)_affected_by_presbyopia:_Right_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000109.PHENO1_cALL.glm.linear.gz
BROADBIN1000110	1573	Which_eye(s)_affected_by_presbyopia:_Left_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000110.PHENO1_cALL.glm.linear.gz
BROADBIN1000111	14156	Length_of_longest_manic/irritable_episode	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000111.PHENO1_cALL.glm.linear.gz
BROADBIN1000112	14032	Severity_of_manic/irritable_episodes	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000112.PHENO1_cALL.glm.linear.gz
BROADBIN1000113	1032	Which_eye(s)_affected_by_hypermetropia_(long_sight):_Right_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000113.PHENO1_cALL.glm.linear.gz
BROADBIN1000114	959	Which_eye(s)_affected_by_hypermetropia_(long_sight):_Left_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000114.PHENO1_cALL.glm.linear.gz
BROADBIN1000115	1462	Which_eye(s)_affected_by_myopia_(short_sight):_Right_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000115.PHENO1_cALL.glm.linear.gz
BROADBIN1000116	1377	Which_eye(s)_affected_by_myopia_(short_sight):_Left_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000116.PHENO1_cALL.glm.linear.gz
BROADBIN1000117	1302	Which_eye(s)_affected_by_astigmatism:_Right_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000117.PHENO1_cALL.glm.linear.gz
BROADBIN1000118	1450	Which_eye(s)_affected_by_astigmatism:_Left_eye	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000118.PHENO1_cALL.glm.linear.gz
BROADBIN1000119	1256	Previously_smoked_cigarettes_on_most/all_days	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000119.PHENO1_cALL.glm.linear.gz
BROADBIN1000120	5182	Target_heart_rate_achieved	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000120.PHENO1_cALL.glm.linear.gz
BROADBIN1000121	44362	Qualifications:_CSEs_or_equivalent	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000121.PHENO1_cALL.glm.linear.gz
BROADBIN1000122	57567	Qualifications:_None_of_the_above	/oak/stanford/groups/mrivas/ukbb/broad_collaboration/plink_formatted_assns/ukb1189_1859_v2.BROADBIN1000122.PHENO1_cALL.glm.linear.gz
