GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
BIN	BIN103990	78817.0	Vegetable_consumers	Vegetable consumers	19
BIN	BIN104040		Butter/margarine_added_to_potatoes	Butter/margarine added to potatoes	34
BIN	BIN104400	75424.0	Fruit_consumers	Fruit consumers	15
BIN	BIN104670	42679.0	Vitamin_supplement_user	Vitamin supplement user	23
BIN	BIN1210	66330.0	Snoring	Snoring	7
BIN	BIN12139	355.0	Believed_safe_to_perform_brain_MRI_scan	Believed safe to perform brain MRI scan	39
BIN	BIN12188	18970.0	Brain_MRI_measurement_completed	Brain MRI measurement completed	31
BIN	BIN1518	183071.0	Drinks_hot_drinks_or_not	Drinks hot drinks or not	24
BIN	BIN1618	70938.0	Alcohol_usually_taken_with_meals	Alcohol usually taken with meals	32
BIN	BIN1677	104613.0	Breastfed_as_a_baby	Breastfed as a baby	19
BIN	BIN19	90937.0	Heel_ultrasound_method	Heel ultrasound method	22
BIN	BIN1920	84059.0	Mood_swings	Mood swings	11
BIN	BIN1930	79766.0	Miserableness	Miserableness	13
BIN	BIN1940	51707.0	Irritability	Irritability	12
BIN	BIN1950	101915.0	Sensitivity_/_hurt_feelings	Sensitivity / hurt feelings	27
BIN	BIN1960	75433.0	Fed-up_feelings	Fed-up feelings	15
BIN	BIN1970	43954.0	Nervous_feelings	Nervous feelings	16
BIN	BIN1980	104045.0	Worrier_/_anxious_feelings	Worrier / anxious feelings	26
BIN	BIN1990	33029.0	Tense_/_'highly_strung'	Tense / 'highly strung'	23
BIN	BIN2000	87892.0	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34
BIN	BIN2010	39163.0	Suffer_from_'nerves'	Suffer from 'nerves'	20
BIN	BIN20123		Single_episode_of_probable_major_depression	Single episode of probable major depression	43
BIN	BIN20124		Probable_recurrent_major_depression_(moderate)	Probable recurrent major depression (moderate)	46
BIN	BIN20125		Probable_recurrent_major_depression_(severe)	Probable recurrent major depression (severe)	44
BIN	BIN2020	35000.0	Loneliness,_isolation	Loneliness, isolation	21
BIN	BIN2030	54497.0	Guilty_feelings	Guilty feelings	15
BIN	BIN2040	49992.0	Risk_taking	Risk taking	11
BIN	BIN20401	3635.0	Ever_addicted_to_any_substance_or_behaviour	Ever addicted to any substance or behaviour	43
BIN	BIN20404	321.0	Ever_physically_dependent_on_alcohol	Ever physically dependent on alcohol	36
BIN	BIN20406	1377.0	Ever_addicted_to_alcohol	Ever addicted to alcohol	24
BIN	BIN20415	562.0	Ongoing_addiction_to_alcohol	Ongoing addiction to alcohol	28
BIN	BIN20417	6865.0	Tense,_sore,_or_aching_muscles_during_worst_period_of_anxiety	Tense, sore, or aching muscles during worst period of anxiety	61
BIN	BIN20419	13984.0	Difficulty_concentrating_during_worst_period_of_anxiety	Difficulty concentrating during worst period of anxiety	55
BIN	BIN20421	15551.0	Ever_felt_worried,_tense,_or_anxious_for_most_of_a_month_or_longer	Ever felt worried, tense, or anxious for most of a month or longer	66
BIN	BIN20422	12607.0	More_irritable_than_usual_during_worst_period_of_anxiety	More irritable than usual during worst period of anxiety	56
BIN	BIN20423	14508.0	Keyed_up_or_on_edge_during_worst_period_of_anxiety	Keyed up or on edge during worst period of anxiety	50
BIN	BIN20425	13722.0	Ever_worried_more_than_most_people_would_in_similar_situation	Ever worried more than most people would in similar situation	61
BIN	BIN20426	10756.0	Restless_during_period_of_worst_anxiety	Restless during period of worst anxiety	39
BIN	BIN20427	15351.0	Frequent_trouble_falling_or_staying_asleep_during_worst_period_of_anxiety	Frequent trouble falling or staying asleep during worst period of anxiety	73
BIN	BIN20428	11759.0	Professional_informed_about_anxiety	Professional informed about anxiety	35
BIN	BIN20429	13090.0	Easily_tired_during_worst_period_of_anxiety	Easily tired during worst period of anxiety	43
BIN	BIN20431	858.0	Ever_addicted_to_a_behaviour_or_miscellanous	Ever addicted to a behaviour or miscellanous	44
BIN	BIN20432	373.0	Ongoing_behavioural_or_miscellanous_addiction	Ongoing behavioural or miscellanous addiction	45
BIN	BIN20435	24528.0	Difficulty_concentrating_during_worst_depression	Difficulty concentrating during worst depression	48
BIN	BIN20437	17191.0	Thoughts_of_death_during_worst_depression	Thoughts of death during worst depression	41
BIN	BIN20441	24509.0	Ever_had_prolonged_loss_of_interest_in_normal_activities	Ever had prolonged loss of interest in normal activities	56
BIN	BIN20445	2572.0	Depression_possibly_related_to_childbirth	Depression possibly related to childbirth	41
BIN	BIN20446	34048.0	Ever_had_prolonged_feelings_of_sadness_or_depression	Ever had prolonged feelings of sadness or depression	52
BIN	BIN20447	25790.0	Depression_possibly_related_to_stressful_or_traumatic_event	Depression possibly related to stressful or traumatic event	59
BIN	BIN20448	22655.0	Professional_informed_about_depression	Professional informed about depression	38
BIN	BIN20449	25942.0	Feelings_of_tiredness_during_worst_episode_of_depression	Feelings of tiredness during worst episode of depression	56
BIN	BIN20450	16873.0	Feelings_of_worthlessness_during_worst_period_of_depression	Feelings of worthlessness during worst period of depression	59
BIN	BIN20456	296.0	Ever_addicted_to_illicit_or_recreational_drugs	Ever addicted to illicit or recreational drugs	46
BIN	BIN20457		Ongoing_addiction_or_dependence_on_illicit_or_recreational_drugs	Ongoing addiction or dependence on illicit or recreational drugs	64
BIN	BIN20463	1071.0	Ever_heard_an_un-real_voice	Ever heard an un-real voice	27
BIN	BIN20466	345.0	Ever_prescribed_a_medication_for_unusual_or_psychotic_experiences	Ever prescribed a medication for unusual or psychotic experiences	65
BIN	BIN20468	479.0	Ever_believed_in_an_un-real_conspiracy_against_self	Ever believed in an un-real conspiracy against self	51
BIN	BIN20471	1983.0	Ever_seen_an_un-real_vision	Ever seen an un-real vision	27
BIN	BIN20474	440.0	Ever_believed_in_un-real_communications_or_signs	Ever believed in un-real communications or signs	48
BIN	BIN20477	653.0	Ever_talked_to_a_health_professional_about_unusual_or_psychotic_experiences	Ever talked to a health professional about unusual or psychotic experiences	75
BIN	BIN20480	2738.0	Ever_self-harmed	Ever self-harmed	16
BIN	BIN20481	199.0	Self-harmed_in_past_year	Self-harmed in past year	24
BIN	BIN20483	1394.0	Ever_attempted_suicide	Ever attempted suicide	22
BIN	BIN20484		Attempted_suicide_in_past_year	Attempted suicide in past year	30
BIN	BIN20486	1786.0	Contemplated_self-harm_in_past_year	Contemplated self-harm in past year	35
BIN	BIN20496	8150.0	Mania_needed_treatment_or_caused_problems_with_work,_relationships,_finances,_the_law,_or_other_aspects_of_life	Mania needed treatment or caused problems with work, relationships, finances, the law, or other aspects of life	111
BIN	BIN20499	24471.0	Ever_sought_or_received_professional_help_for_mental_distress	Ever sought or received professional help for mental distress	61
BIN	BIN20500	20501.0	Ever_suffered_mental_distress_preventing_usual_activities	Ever suffered mental distress preventing usual activities	57
BIN	BIN20501	2647.0	Ever_had_period_of_mania_/_excitability	Ever had period of mania / excitability	39
BIN	BIN20502	15827.0	Ever_had_period_extreme_irritability	Ever had period extreme irritability	36
BIN	BIN20503	498.0	Ever_addicted_to_prescription_or_over-the-counter_medication	Ever addicted to prescription or over-the-counter medication	60
BIN	BIN20504	203.0	Ongoing_addiction_or_dependence_to_over-the-counter_medication	Ongoing addiction or dependence to over-the-counter medication	62
BIN	BIN20532	24061.0	Did_your_sleep_change?	Did your sleep change?	22
BIN	BIN20533	18363.0	Trouble_falling_asleep	Trouble falling asleep	22
BIN	BIN20534	4986.0	Sleeping_too_much	Sleeping too much	17
BIN	BIN20535	18282.0	Waking_too_early	Waking too early	16
BIN	BIN20538	16425.0	Worried_most_days_during_period_of_worst_anxiety	Worried most days during period of worst anxiety	48
BIN	BIN20540	14117.0	Multiple_worries_during_worst_period_of_anxiety	Multiple worries during worst period of anxiety	47
BIN	BIN20541	17612.0	Difficulty_stopping_worrying_during_worst_period_of_anxiety	Difficulty stopping worrying during worst period of anxiety	59
BIN	BIN20542	11008.0	Stronger_worrying_(than_other_people)_during_period_of_worst_anxiety	Stronger worrying (than other people) during period of worst anxiety	68
BIN	BIN2090	63950.0	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59
BIN	BIN2100	21915.0	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62
BIN	BIN21024	8528.0	Ever_diagnosed_with_IBS	Ever diagnosed with IBS	23
BIN	BIN21026	465.0	Discomfort/pain_occurring_only_during_menstrual_bleed	Discomfort/pain occurring only during menstrual bleed	53
BIN	BIN21027	19273.0	Abdominal_discomfort/pain_for_6_months_or_longer	Abdominal discomfort/pain for 6 months or longer	48
BIN	BIN21035	20016.0	Currently_(in_last_3_months)_suffer_from_abdominal_pain	Currently (in last 3 months) suffer from abdominal pain	55
BIN	BIN21038	16040.0	Currently_suffer_from_abdominal_distension	Currently suffer from abdominal distension	42
BIN	BIN21062	15441.0	Ever_been_offered/sought_treatment_for_anxiety	Ever been offered/sought treatment for anxiety	46
BIN	BIN21063	16793.0	Ever_been_offered/sought_treatment_for_depression	Ever been offered/sought treatment for depression	49
BIN	BIN21064	14682.0	Sensitive_stomach	Sensitive stomach	17
BIN	BIN21065	9749.0	Family_history_of_IBS	Family history of IBS	21
BIN	BIN21066	1835.0	Born_by_caesarian_section	Born by caesarian section	25
BIN	BIN21067	9172.0	Long-term/recurrent_antibiotics_as_child_or_teenager	Long-term/recurrent antibiotics as child or teenager	52
BIN	BIN21068	1263.0	Diagnosed_with_coeliac_disease_or_gluten_sensitivity	Diagnosed with coeliac disease or gluten sensitivity	52
BIN	BIN21070	2156.0	Speed_of_onset_of_IBS_symptoms	Speed of onset of IBS symptoms	30
BIN	BIN21071	733.0	Infectious_illness_diagnosis_status_when_IBS_symptoms_first_began	Infectious illness diagnosis status when IBS symptoms first began	65
BIN	BIN21073	546.0	Fever_when_IBS_symptoms_first_began	Fever when IBS symptoms first began	35
BIN	BIN21074	4170.0	Diarrhoea_when_IBS_symptoms_first_began	Diarrhoea when IBS symptoms first began	39
BIN	BIN21075	451.0	Bloody_diarrhoea_when_IBS_symptoms_first_began	Bloody diarrhoea when IBS symptoms first began	46
BIN	BIN21076	550.0	Vomiting_when_IBS_symptoms_first_began	Vomiting when IBS symptoms first began	38
BIN	BIN2188	61109.0	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
BIN	BIN2207	165613.0	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
BIN	BIN22126	11360.0	Doctor_diagnosed_hayfever_or_allergic_rhinitis	Doctor diagnosed hayfever or allergic rhinitis	46
BIN	BIN22127	6115.0	Doctor_diagnosed_asthma	Doctor diagnosed asthma	23
BIN	BIN22128	101.0	Doctor_diagnosed_emphysema	Doctor diagnosed emphysema	26
BIN	BIN22129	509.0	Doctor_diagnosed_chronic_bronchitis	Doctor diagnosed chronic bronchitis	35
BIN	BIN22130	645.0	Doctor_diagnosed_COPD_(chronic_obstructive_pulmonary_disease)	Doctor diagnosed COPD	21
BIN	BIN22131		Doctor_diagnosed_cystic_fibrosis	Doctor diagnosed cystic fibrosis	32
BIN	BIN22132		Doctor_diagnosed_alpha-1_antitrypsin_deficiency	Doctor diagnosed alpha-1 antitrypsin deficiency	47
BIN	BIN22133	203.0	Doctor_diagnosed_sarcoidosis	Doctor diagnosed sarcoidosis	28
BIN	BIN22134	414.0	Doctor_diagnosed_bronchiectasis	Doctor diagnosed bronchiectasis	31
BIN	BIN22135		Doctor_diagnosed_idiopathic_pulmonary_fibrosis	Doctor diagnosed idiopathic pulmonary fibrosis	46
BIN	BIN22136		Doctor_diagnosed_fibrosing_alveolitis/unspecified_alveolitis	Doctor diagnosed fibrosing alveolitis/unspecified alveolitis	60
BIN	BIN22137	206.0	Doctor_diagnosed_tuberculosis	Doctor diagnosed tuberculosis	29
BIN	BIN22138		Doctor_diagnosed_silicosis	Doctor diagnosed silicosis	26
BIN	BIN22139		Doctor_diagnosed_asbestosis	Doctor diagnosed asbestosis	27
BIN	BIN22140	56.0	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	Doctor diagnosed lung cancer (not mesothelioma)	47
BIN	BIN22141		Doctor_diagnosed_mesothelioma_of_the_lung	Doctor diagnosed mesothelioma of the lung	41
BIN	BIN22502	6412.0	Cough_on_most_days	Cough on most days	18
BIN	BIN22504	4092.0	Bring_up_phlegm/sputum/mucus_on_most_days	Bring up phlegm/sputum/mucus on most days	41
BIN	BIN2257	71487.0	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
BIN	BIN23050	2528.0	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
BIN	BIN23051	543.0	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	HSV-2 seropositivity for Herpes Simplex virus-2	47
BIN	BIN23052	3404.0	VZV_seropositivity_for_Varicella_Zoster_Virus	VZV seropositivity for Varicella Zoster Virus	45
BIN	BIN23053	3071.0	EBV_seropositivity_for_Epstein-Barr_Virus	EBV seropositivity for Epstein-Barr Virus	41
BIN	BIN23054	2171.0	CMV_seropositivity_for_Human_Cytomegalovirus	CMV seropositivity for Human Cytomegalovirus	44
BIN	BIN23055	3273.0	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	HHV-6 overall seropositivity for Human Herpesvirus-6	52
BIN	BIN23056	2853.0	HHV-6A_seropositivity_for_Human_Herpesvirus-6	HHV-6A seropositivity for Human Herpesvirus-6	45
BIN	BIN23057	2951.0	HHV-6B_seropositivity_for_Human_Herpesvirus-6	HHV-6B seropositivity for Human Herpesvirus-6	45
BIN	BIN23058	3222.0	HHV-7_seropositivity_for_Human_Herpesvirus-7	HHV-7 seropositivity for Human Herpesvirus-7	44
BIN	BIN23059	280.0	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	63
BIN	BIN23060		HBV_seropositivity_for_Hepatitis_B_Virus	HBV seropositivity for Hepatitis B Virus	40
BIN	BIN23061		HCV_seropositivity_for_Hepatitis_C_Virus	HCV seropositivity for Hepatitis C Virus	40
BIN	BIN23062	980.0	T._gondii_seropositivity_for_Toxoplasma_gondii	T. gondii seropositivity for Toxoplasma gondii	46
BIN	BIN23063	54.0	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	54
BIN	BIN23064		HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	HIV-1 seropositivity for Human Immunodeficiency Virus	53
BIN	BIN23065	3228.0	BKV_seropositivity_for_Human_Polyomavirus_BKV	BKV seropositivity for Human Polyomavirus BKV	45
BIN	BIN23066	2173.0	JCV_seropositivity_for_Human_Polyomavirus_JCV	JCV seropositivity for Human Polyomavirus JCV	45
BIN	BIN23067	2519.0	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	MCV seropositivity for Merkel Cell Polyomavirus	47
BIN	BIN23068	164.0	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	67
BIN	BIN23069	89.0	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
BIN	BIN23070	785.0	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition I seropositivity for Chlamydia trachomatis	68
BIN	BIN23071	70.0	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition II seropositivity for Chlamydia trachomatis	69
BIN	BIN23073	529.0	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	H. pylori Definition I seropositivity for Helicobacter pylori	61
BIN	BIN23074	1166.0	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	H. pylori Definition II seropositivity for Helicobacter pylori	62
BIN	BIN23075	162.0	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition II seropositivity for Human Papillomavirus type-16	68
BIN	BIN2316	39056.0	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
BIN	BIN2335	30846.0	Chest_pain_or_discomfort	Chest pain or discomfort	24
BIN	BIN2415	53199.0	Had_major_operations	Had major operations	20
BIN	BIN2443	10149.0	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
BIN	BIN2453	15718.0	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
BIN	BIN2463	19476.0	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
BIN	BIN2473	38908.0	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
BIN	BIN2774	32744.0	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59
BIN	BIN2814	38792.0	Ever_used_hormone-replacement_therapy_(HRT)	Ever used hormone-replacement therapy (HRT)	43
BIN	BIN30030510	8098.0	UACR_higher_than_30_mg/g	UACR > 30 mg/g	14
BIN	BIN3081	103708.0	Foot_measured_for_bone_density	Foot measured for bone density	30
BIN	BIN3393	6763.0	Hearing_aid_user	Hearing aid user	16
BIN	BIN3404	31097.0	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32
BIN	BIN3414	17377.0	Hip_pain_for_3+_months	Hip pain for 3+ months	22
BIN	BIN3571	34212.0	Back_pain_for_3+_months	Back pain for 3+ months	23
BIN_FC	BIN_FC10003571	34212.0	Back_pain_for_3+_months	Back pain for 3+ months	23
BIN	BIN3591	7831.0	Ever_had_hysterectomy_(womb_removed)	Ever had hysterectomy (womb removed)	36
BIN	BIN3606	5294.0	Chest_pain_or_discomfort_walking_normally	Chest pain or discomfort walking normally	41
BIN	BIN3616	8720.0	Chest_pain_due_to_walking_ceases_when_standing_still	Chest pain due to walking ceases when standing still	52
BIN	BIN3741	9039.0	Stomach/abdominal_pain_for_3+_months	Stomach/abdominal pain for 3+ months	36
BIN	BIN3751	6401.0	Chest_pain_or_discomfort_when_walking_uphill_or_hurrying	Chest pain or discomfort when walking uphill or hurrying	56
BIN	BIN3773	33454.0	Knee_pain_for_3+_months	Knee pain for 3+ months	23
BIN	BIN3799	17488.0	Headaches_for_3+_months	Headaches for 3+ months	23
BIN	BIN4041	416.0	Gestational_diabetes_only	Gestational diabetes only	25
BIN	BIN4067	1707.0	Facial_pains_for_3+_months	Facial pains for 3+ months	26
BIN	BIN4092	87359.0	Heel_ultrasound_method_(left)	Heel ultrasound method (L)	26
BIN	BIN4093	188.0	Fractured_heel_(left)	Fractured heel (L)	18
BIN	BIN4095	87434.0	Heel_ultrasound_method_(right)	Heel ultrasound method (R)	26
BIN	BIN4096	292.0	Fractured_heel_(right)	Fractured heel (R)	18
BIN	BIN41215	1038.0	Detention_categories	Detention categories	20
BIN	BIN4232	92384.0	Hearing_test_triplet_correct_(left)	Hearing test triplet correct (L)	32
BIN	BIN4243	92350.0	Hearing_test_triplet_correct_(right)	Hearing test triplet correct (R)	32
BIN	BIN4598	50358.0	Ever_depressed_for_a_whole_week	Ever depressed for a whole week	31
BIN	BIN4631	33960.0	Ever_unenthusiastic/disinterested_for_a_whole_week	Ever unenthusiastic/disinterested for a whole week	50
BIN	BIN4642	5441.0	Ever_manic/hyper_for_2_days	Ever manic/hyper for 2 days	27
BIN	BIN4653	16745.0	Ever_highly_irritable/argumentative_for_2_days	Ever highly irritable/argumentative for 2 days	46
BIN	BIN4728	22192.0	Leg_pain_on_walking	Leg pain on walking	19
BIN	BIN4792	46.0	Cochlear_implant	Cochlear implant	16
BIN	BIN5181	5806.0	Ever_had_eye_surgery	Ever had eye surgery	20
BIN	BIN5324	1507.0	Ever_had_cataract_surgery	Ever had cataract surgery	25
BIN	BIN5325	1522.0	Ever_had_refractive_laser_eye_surgery	Ever had refractive laser eye surgery	37
BIN	BIN5326	88.0	Ever_had_surgery_for_glaucoma_or_high_eye_pressure	Ever had surgery for glaucoma or high eye pressure	50
BIN	BIN5327	184.0	Ever_had_laser_treatment_for_glaucoma_or_high_eye_pressure	Ever had laser treatment for glaucoma or high eye pressure	58
BIN	BIN5328	103.0	Ever_had_corneal_graft_surgery	Ever had corneal graft surgery	30
BIN	BIN5452	13530.0	Leg_pain_when_standing_still_or_sitting	Leg pain when standing still or sitting	39
BIN	BIN5463	7244.0	Leg_pain_in_calf/calves	Leg pain in calf/calves	23
BIN	BIN5474	14642.0	Leg_pain_when_walking_uphill_or_hurrying	Leg pain when walking uphill or hurrying	40
BIN	BIN5485	12135.0	Leg_pain_when_walking_normally	Leg pain when walking normally	30
BIN	BIN5496	4444.0	Leg_pain_when_walking_ever_disappears_while_walking	Leg pain when walking ever disappears while walking	51
BIN	BIN5529	817.0	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	Surgery on leg arteries (other than for varicose veins)	55
BIN	BIN5674	4619.0	Severity_of_manic/irritable_episodes	Severity of manic/irritable episodes	36
BIN	BIN6014	2217.0	Doctor_restricts_physical_activity_due_to_heart_condition	Doctor restricts physical activity due to heart condition	57
BIN	BIN6015	2102.0	Chest_pain_felt_during_physical_activity	Chest pain felt during physical activity	40
BIN	BIN6016	1721.0	Chest_pain_felt_outside_physical_activity	Chest pain felt outside physical activity	41
BIN	BIN6017	52106.0	Able_to_walk_or_cycle_unaided_for_10_minutes	Able to walk or cycle unaided for 10 minutes	44
BIN_FC	BIN_FC10000120	99072.0	Birth_weight_known_as_lb	Birth weight known as lb	24
BIN_FC	BIN_FC10001140	2311.0	Did_not_use_mobile_phone_2_years_ago	Did not use mobile phone 2 years ago	36
BIN_FC	BIN_FC10001150	58517.0	Usual_side_of_head_for_mobile_phone_use_(left)	Usual side of head for mobile phone use (L)	43
BIN_FC	BIN_FC10001249	44280.0	Past_tobacco_smoking_(Smoked_on_most_or_all_days)	Past tobacco smoking (Smoked on most or all days)	49
BIN_FC	BIN_FC10001259	17995.0	Smoking/smokers_in_household	Smoking/smokers in household	28
BIN_FC	BIN_FC10001418	13437.0	Milk_type:_Full_cream	Milk type: Full cream	21
BIN_FC	BIN_FC10001428	21477.0	Spread_type:_Never/rarely_use_spread	Spread type: Never/rarely use spread	36
BIN_FC	BIN_FC10001448	47827.0	Bread_type:_White	Bread type: White	17
BIN_FC	BIN_FC10001468	27394.0	Cereal_type:_Bran_cereal_(e.g._All_Bran,_Branflakes)	Cereal type: Bran cereal (e.g. All Bran, Branflakes)	52
BIN_FC	BIN_FC10001508	29500.0	Coffee_type:_Decaffeinated_coffee_(any_type)	Coffee type: Decaffeinated coffee (any type)	44
BIN_FC	BIN_FC10001538	21256.0	Major_dietary_changes_in_the_last_5_years_becuase_of_illness	Major dietary changes in the last 5 years becuase of illness	60
BIN_FC	BIN_FC10001628	27665.0	Alcohol_intake_versus_10_years_previously_(More_nowadays)	Alcohol intake versus 10 years previously (More nowadays)	57
BIN_FC	BIN_FC10001707	167592.0	Handedness_(chirality/laterality)_(Right-handed)	Handedness (chirality/laterality) (Right-handed)	48
BIN_FC	BIN_FC10001727	39356.0	Ease_of_skin_tanning_(Get_very_tanned)	Ease of skin tanning (Get very tanned)	38
BIN_FC	BIN_FC10001757	117431.0	Facial_ageing_(Younger_than_you_are)	Facial ageing (Younger than you are)	36
BIN_FC	BIN_FC10001767	2802.0	Adopted_as_a_child	Adopted as a child	18
BIN_FC	BIN_FC10001777	3985.0	Part_of_a_multiple_birth	Part of a multiple birth	24
BIN_FC	BIN_FC10001787	46261.0	Maternal_smoking_around_birth	Maternal smoking around birth	29
BIN_FC	BIN_FC10001797	39056.0	Father_still_alive	Father still alive	18
BIN_FC	BIN_FC10001835	74338.0	Mother_still_alive	Mother still alive	18
BIN_FC	BIN_FC100020544	192.0	Bulimia_nervosa_diagnosed_by__a_professional	Bulimia nervosa diagnosed by  a professional	44
