GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
BIN	BIN102250	5515	Sweet_snack_consumers	Sweet snack consumers	21
BIN	BIN102400	4061	Savoury_snack_consumers	Savoury snack consumers	23
BIN	BIN102520	2075	Soup_consumers	Soup consumers	14
BIN	BIN102700	3399	Starchy_food_consumers	Starchy food consumers	22
BIN	BIN102800	4651	Cheese_consumers	Cheese consumers	16
BIN	BIN102930	2862	Egg_consumers	Egg consumers	13
BIN	BIN103000	6415	Meat_consumers	Meat consumers	14
BIN	BIN103120	3154	Fat_removed_from_meat_always_(Diet,_24hr_recall,_Online_follow-up)	Fat removed from meat always (Diet, 24hr recall, Online follow-up)	66
BIN	BIN103130	2879	Skin_removed_from_poultry_always_(Diet,_24hr_recall,_Online_follow-up)	Skin removed from poultry always (Diet, 24hr recall, Online follow-up)	70
BIN	BIN103140	3612	Fish_consumer	Fish consumer	13
BIN	BIN103990	7174	Vegetable_consumers	Vegetable consumers	19
BIN	BIN104040	652	Butter/margarine_added_to_potatoes	Butter/margarine added to potatoes	34
BIN	BIN104400	6953	Fruit_consumers	Fruit consumers	15
BIN	BIN104670	3882	Vitamin_supplement_user	Vitamin supplement user	23
BIN	BIN1210	6622	Snoring	Snoring	7
BIN	BIN12139	50	Believed_safe_to_perform_brain_MRI_scan	Believed safe to perform brain MRI scan	39
BIN	BIN12188	1895	Brain_MRI_measurement_completed	Brain MRI measurement completed	31
BIN	BIN1518	17900	Drinks_hot_drinks_or_not	Drinks hot drinks or not	24
BIN	BIN1618	6549	Alcohol_usually_taken_with_meals	Alcohol usually taken with meals	32
BIN	BIN1677	10062	Breastfed_as_a_baby	Breastfed as a baby	19
BIN	BIN1677	10062	Breastfed_as_a_baby	Breastfed as a baby	19
BIN_FC	BIN_FC10001677	10062	Breastfed_as_a_baby	Breastfed as a baby	19
BIN_FC	BIN_FC10001677	10062	Breastfed_as_a_baby	Breastfed as a baby	19
BIN	BIN19	9541	Heel_ultrasound_method	Heel ultrasound method	22
BIN	BIN1920	8403	Mood_swings	Mood swings	11
BIN	BIN1920	8403	Mood_swings	Mood swings	11
BIN_FC	BIN_FC10001920	8403	Mood_swings	Mood swings	11
BIN_FC	BIN_FC10001920	8403	Mood_swings	Mood swings	11
BIN	BIN1930	8021	Miserableness	Miserableness	13
BIN	BIN1930	8021	Miserableness	Miserableness	13
BIN_FC	BIN_FC10001930	8021	Miserableness	Miserableness	13
BIN_FC	BIN_FC10001930	8021	Miserableness	Miserableness	13
BIN	BIN1940	5170	Irritability	Irritability	12
BIN	BIN1940	5170	Irritability	Irritability	12
BIN_FC	BIN_FC10001940	5170	Irritability	Irritability	12
BIN_FC	BIN_FC10001940	5170	Irritability	Irritability	12
BIN	BIN1950	10123	Sensitivity_/_hurt_feelings	Sensitivity / hurt feelings	27
BIN	BIN1950	10123	Sensitivity_/_hurt_feelings	Sensitivity / hurt feelings	27
BIN_FC	BIN_FC10001950	10123	Sensitivity_/_hurt_feelings	Sensitivity / hurt feelings	27
BIN_FC	BIN_FC10001950	10123	Sensitivity_/_hurt_feelings	Sensitivity / hurt feelings	27
BIN	BIN1960	7672	Fed-up_feelings	Fed-up feelings	15
BIN	BIN1960	7672	Fed-up_feelings	Fed-up feelings	15
BIN_FC	BIN_FC10001960	7672	Fed-up_feelings	Fed-up feelings	15
BIN_FC	BIN_FC10001960	7672	Fed-up_feelings	Fed-up feelings	15
BIN	BIN1970	4329	Nervous_feelings	Nervous feelings	16
BIN	BIN1970	4329	Nervous_feelings	Nervous feelings	16
BIN_FC	BIN_FC10001970	4329	Nervous_feelings	Nervous feelings	16
BIN_FC	BIN_FC10001970	4329	Nervous_feelings	Nervous feelings	16
BIN	BIN1980	10269	Worrier_/_anxious_feelings	Worrier / anxious feelings	26
BIN	BIN1980	10269	Worrier_/_anxious_feelings	Worrier / anxious feelings	26
BIN_FC	BIN_FC10001980	10269	Worrier_/_anxious_feelings	Worrier / anxious feelings	26
BIN_FC	BIN_FC10001980	10269	Worrier_/_anxious_feelings	Worrier / anxious feelings	26
BIN	BIN1990	3191	Tense_/_'highly_strung'	Tense / 'highly strung'	23
BIN	BIN1990	3191	Tense_/_'highly_strung'	Tense / 'highly strung'	23
BIN_FC	BIN_FC10001990	3191	Tense_/_'highly_strung'	Tense / 'highly strung'	23
BIN_FC	BIN_FC10001990	3191	Tense_/_'highly_strung'	Tense / 'highly strung'	23
BIN	BIN2000	8688	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34
BIN	BIN2000	8688	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34
BIN_FC	BIN_FC10002000	8688	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34
BIN_FC	BIN_FC10002000	8688	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34
BIN	BIN2010	3893	Suffer_from_'nerves'	Suffer from 'nerves'	20
BIN	BIN2010	3893	Suffer_from_'nerves'	Suffer from 'nerves'	20
BIN_FC	BIN_FC10002010	3893	Suffer_from_'nerves'	Suffer from 'nerves'	20
BIN_FC	BIN_FC10002010	3893	Suffer_from_'nerves'	Suffer from 'nerves'	20
BIN	BIN20123	413	Single_episode_of_probable_major_depression	Single episode of probable major depression	43
BIN	BIN20124	648	Probable_recurrent_major_depression_(moderate)	Probable recurrent major depression (moderate)	46
BIN	BIN20125	381	Probable_recurrent_major_depression_(severe)	Probable recurrent major depression (severe)	44
BIN	BIN2020	3358	Loneliness,_isolation	Loneliness, isolation	21
BIN	BIN2020	3358	Loneliness,_isolation	Loneliness, isolation	21
BIN_FC	BIN_FC10002020	3358	Loneliness,_isolation	Loneliness, isolation	21
BIN_FC	BIN_FC10002020	3358	Loneliness,_isolation	Loneliness, isolation	21
BIN	BIN2030	5459	Guilty_feelings	Guilty feelings	15
BIN	BIN2030	5459	Guilty_feelings	Guilty feelings	15
BIN_FC	BIN_FC10002030	5459	Guilty_feelings	Guilty feelings	15
BIN_FC	BIN_FC10002030	5459	Guilty_feelings	Guilty feelings	15
BIN	BIN2040	4667	Risk_taking	Risk taking	11
BIN	BIN2040	4667	Risk_taking	Risk taking	11
BIN_FC	BIN_FC10002040	4667	Risk_taking	Risk taking	11
BIN_FC	BIN_FC10002040	4667	Risk_taking	Risk taking	11
BIN	BIN20401	319	Ever_addicted_to_any_substance_or_behaviour	Ever addicted to any substance or behaviour	43
BIN	BIN20404	33	Ever_physically_dependent_on_alcohol	Ever physically dependent on alcohol	36
BIN	BIN20406	113	Ever_addicted_to_alcohol	Ever addicted to alcohol	24
BIN	BIN20415	46	Ongoing_addiction_to_alcohol	Ongoing addiction to alcohol	28
BIN	BIN20417	683	Tense,_sore,_or_aching_muscles_during_worst_period_of_anxiety	Tense, sore, or aching muscles during worst period of anxiety	61
BIN	BIN20419	1341	Difficulty_concentrating_during_worst_period_of_anxiety	Difficulty concentrating during worst period of anxiety	55
BIN	BIN20421	1502	Ever_felt_worried,_tense,_or_anxious_for_most_of_a_month_or_longer	Ever felt worried, tense, or anxious for most of a month or longer	66
BIN	BIN20422	1216	More_irritable_than_usual_during_worst_period_of_anxiety	More irritable than usual during worst period of anxiety	56
BIN	BIN20423	1406	Keyed_up_or_on_edge_during_worst_period_of_anxiety	Keyed up or on edge during worst period of anxiety	50
BIN	BIN20425	1290	Ever_worried_more_than_most_people_would_in_similar_situation	Ever worried more than most people would in similar situation	61
BIN	BIN20426	1073	Restless_during_period_of_worst_anxiety	Restless during period of worst anxiety	39
BIN	BIN20427	1474	Frequent_trouble_falling_or_staying_asleep_during_worst_period_of_anxiety	Frequent trouble falling or staying asleep during worst period of anxiety	73
BIN	BIN20428	1106	Professional_informed_about_anxiety	Professional informed about anxiety	35
BIN	BIN20429	1268	Easily_tired_during_worst_period_of_anxiety	Easily tired during worst period of anxiety	43
BIN	BIN20431	65	Ever_addicted_to_a_behaviour_or_miscellanous	Ever addicted to a behaviour or miscellanous	44
BIN	BIN20432	26	Ongoing_behavioural_or_miscellanous_addiction	Ongoing behavioural or miscellanous addiction	45
BIN	BIN20435	2335	Difficulty_concentrating_during_worst_depression	Difficulty concentrating during worst depression	48
BIN	BIN20437	1636	Thoughts_of_death_during_worst_depression	Thoughts of death during worst depression	41
BIN	BIN20441	2300	Ever_had_prolonged_loss_of_interest_in_normal_activities	Ever had prolonged loss of interest in normal activities	56
BIN	BIN20445	255	Depression_possibly_related_to_childbirth	Depression possibly related to childbirth	41
BIN	BIN20446	3215	Ever_had_prolonged_feelings_of_sadness_or_depression	Ever had prolonged feelings of sadness or depression	52
BIN	BIN20447	2467	Depression_possibly_related_to_stressful_or_traumatic_event	Depression possibly related to stressful or traumatic event	59
BIN	BIN20448	2153	Professional_informed_about_depression	Professional informed about depression	38
BIN	BIN20449	2453	Feelings_of_tiredness_during_worst_episode_of_depression	Feelings of tiredness during worst episode of depression	56
BIN	BIN20450	1587	Feelings_of_worthlessness_during_worst_period_of_depression	Feelings of worthlessness during worst period of depression	59
BIN	BIN20456	20	Ever_addicted_to_illicit_or_recreational_drugs	Ever addicted to illicit or recreational drugs	46
BIN	BIN20457	5	Ongoing_addiction_or_dependence_on_illicit_or_recreational_drugs	Ongoing addiction or dependence on illicit or recreational drugs	64
BIN	BIN20463	118	Ever_heard_an_un-real_voice	Ever heard an un-real voice	27
BIN	BIN20466	39	Ever_prescribed_a_medication_for_unusual_or_psychotic_experiences	Ever prescribed a medication for unusual or psychotic experiences	65
BIN	BIN20468	44	Ever_believed_in_an_un-real_conspiracy_against_self	Ever believed in an un-real conspiracy against self	51
BIN	BIN20471	183	Ever_seen_an_un-real_vision	Ever seen an un-real vision	27
BIN	BIN20474	38	Ever_believed_in_un-real_communications_or_signs	Ever believed in un-real communications or signs	48
BIN	BIN20477	72	Ever_talked_to_a_health_professional_about_unusual_or_psychotic_experiences	Ever talked to a health professional about unusual or psychotic experiences	75
BIN	BIN20480	250	Ever_self-harmed	Ever self-harmed	16
BIN	BIN20481	19	Self-harmed_in_past_year	Self-harmed in past year	24
BIN	BIN20483	125	Ever_attempted_suicide	Ever attempted suicide	22
BIN	BIN20484	9	Attempted_suicide_in_past_year	Attempted suicide in past year	30
BIN	BIN20486	158	Contemplated_self-harm_in_past_year	Contemplated self-harm in past year	35
BIN	BIN20496	753	Mania_needed_treatment_or_caused_problems_with_work,_relationships,_finances,_the_law,_or_other_aspects_of_life	Mania needed treatment or caused problems with work, relationships, finances, the law, or other aspects of life	111
BIN	BIN20499	2303	Ever_sought_or_received_professional_help_for_mental_distress	Ever sought or received professional help for mental distress	61
BIN	BIN20500	1992	Ever_suffered_mental_distress_preventing_usual_activities	Ever suffered mental distress preventing usual activities	57
BIN	BIN20501	246	Ever_had_period_of_mania_/_excitability	Ever had period of mania / excitability	39
BIN	BIN20502	1522	Ever_had_period_extreme_irritability	Ever had period extreme irritability	36
BIN	BIN20503	52	Ever_addicted_to_prescription_or_over-the-counter_medication	Ever addicted to prescription or over-the-counter medication	60
BIN	BIN20504	21	Ongoing_addiction_or_dependence_to_over-the-counter_medication	Ongoing addiction or dependence to over-the-counter medication	62
BIN	BIN20532	2331	Did_your_sleep_change?	Did your sleep change?	22
BIN	BIN20533	1792	Trouble_falling_asleep	Trouble falling asleep	22
BIN	BIN20534	479	Sleeping_too_much	Sleeping too much	17
BIN	BIN20535	1818	Waking_too_early	Waking too early	16
BIN	BIN20538	1583	Worried_most_days_during_period_of_worst_anxiety	Worried most days during period of worst anxiety	48
BIN	BIN20540	1373	Multiple_worries_during_worst_period_of_anxiety	Multiple worries during worst period of anxiety	47
BIN	BIN20541	1668	Difficulty_stopping_worrying_during_worst_period_of_anxiety	Difficulty stopping worrying during worst period of anxiety	59
BIN	BIN20542	1034	Stronger_worrying_(than_other_people)_during_period_of_worst_anxiety	Stronger worrying (than other people) during period of worst anxiety	68
BIN	BIN2090	6357	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59
BIN	BIN2090	6357	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59
BIN_FC	BIN_FC10002090	6357	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59
BIN_FC	BIN_FC10002090	6357	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59
BIN	BIN2100	2079	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62
BIN	BIN2100	2079	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62
BIN_FC	BIN_FC10002100	2079	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62
BIN_FC	BIN_FC10002100	2079	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62
BIN	BIN21024	850	Ever_diagnosed_with_IBS	Ever diagnosed with IBS	23
BIN	BIN21026	37	Discomfort/pain_occurring_only_during_menstrual_bleed	Discomfort/pain occurring only during menstrual bleed	53
BIN	BIN21027	1821	Abdominal_discomfort/pain_for_6_months_or_longer	Abdominal discomfort/pain for 6 months or longer	48
BIN	BIN21035	1928	Currently_(in_last_3_months)_suffer_from_abdominal_pain	Currently (in last 3 months) suffer from abdominal pain	55
BIN	BIN21038	1564	Currently_suffer_from_abdominal_distension	Currently suffer from abdominal distension	42
BIN	BIN21062	1485	Ever_been_offered/sought_treatment_for_anxiety	Ever been offered/sought treatment for anxiety	46
BIN	BIN21063	1610	Ever_been_offered/sought_treatment_for_depression	Ever been offered/sought treatment for depression	49
BIN	BIN21064	1396	Sensitive_stomach	Sensitive stomach	17
BIN	BIN21065	953	Family_history_of_IBS	Family history of IBS	21
BIN	BIN21066	141	Born_by_caesarian_section	Born by caesarian section	25
BIN	BIN21067	870	Long-term/recurrent_antibiotics_as_child_or_teenager	Long-term/recurrent antibiotics as child or teenager	52
BIN	BIN21068	102	Diagnosed_with_coeliac_disease_or_gluten_sensitivity	Diagnosed with coeliac disease or gluten sensitivity	52
BIN	BIN21070	224	Speed_of_onset_of_IBS_symptoms	Speed of onset of IBS symptoms	30
BIN	BIN21071	78	Infectious_illness_diagnosis_status_when_IBS_symptoms_first_began	Infectious illness diagnosis status when IBS symptoms first began	65
BIN	BIN21073	44	Fever_when_IBS_symptoms_first_began	Fever when IBS symptoms first began	35
BIN	BIN21074	390	Diarrhoea_when_IBS_symptoms_first_began	Diarrhoea when IBS symptoms first began	39
BIN	BIN21075	39	Bloody_diarrhoea_when_IBS_symptoms_first_began	Bloody diarrhoea when IBS symptoms first began	46
BIN	BIN21076	48	Vomiting_when_IBS_symptoms_first_began	Vomiting when IBS symptoms first began	38
BIN	BIN2188	6111	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
BIN	BIN2188	6111	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
BIN_FC	BIN_FC10002188	6111	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
BIN_FC	BIN_FC10002188	6111	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
BIN	BIN2207	16428	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
BIN	BIN2207	16428	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
BIN_FC	BIN_FC10002207	16428	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
BIN_FC	BIN_FC10002207	16428	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
BIN	BIN22126	1010	Doctor_diagnosed_hayfever_or_allergic_rhinitis	Doctor diagnosed hayfever or allergic rhinitis	46
BIN	BIN22127	572	Doctor_diagnosed_asthma	Doctor diagnosed asthma	23
BIN	BIN22128	16	Doctor_diagnosed_emphysema	Doctor diagnosed emphysema	26
BIN	BIN22129	46	Doctor_diagnosed_chronic_bronchitis	Doctor diagnosed chronic bronchitis	35
BIN	BIN22130	75	Doctor_diagnosed_COPD_(chronic_obstructive_pulmonary_disease)	Doctor diagnosed COPD	21
BIN	BIN22131	0	Doctor_diagnosed_cystic_fibrosis	Doctor diagnosed cystic fibrosis	32
BIN	BIN22132	3	Doctor_diagnosed_alpha-1_antitrypsin_deficiency	Doctor diagnosed alpha-1 antitrypsin deficiency	47
BIN	BIN22133	17	Doctor_diagnosed_sarcoidosis	Doctor diagnosed sarcoidosis	28
BIN	BIN22134	36	Doctor_diagnosed_bronchiectasis	Doctor diagnosed bronchiectasis	31
BIN	BIN22135	3	Doctor_diagnosed_idiopathic_pulmonary_fibrosis	Doctor diagnosed idiopathic pulmonary fibrosis	46
BIN	BIN22136	1	Doctor_diagnosed_fibrosing_alveolitis/unspecified_alveolitis	Doctor diagnosed fibrosing alveolitis/unspecified alveolitis	60
BIN	BIN22137	24	Doctor_diagnosed_tuberculosis	Doctor diagnosed tuberculosis	29
BIN	BIN22138	1	Doctor_diagnosed_silicosis	Doctor diagnosed silicosis	26
BIN	BIN22139	8	Doctor_diagnosed_asbestosis	Doctor diagnosed asbestosis	27
BIN	BIN22140	9	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	Doctor diagnosed lung cancer (not mesothelioma)	47
BIN	BIN22141	0	Doctor_diagnosed_mesothelioma_of_the_lung	Doctor diagnosed mesothelioma of the lung	41
BIN	BIN22502	603	Cough_on_most_days	Cough on most days	18
BIN	BIN22504	418	Bring_up_phlegm/sputum/mucus_on_most_days	Bring up phlegm/sputum/mucus on most days	41
BIN	BIN2257	7108	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
BIN	BIN2257	7108	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
BIN_FC	BIN_FC10002257	7108	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
BIN_FC	BIN_FC10002257	7108	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
BIN	BIN23050	266	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
BIN	BIN23051	49	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	HSV-2 seropositivity for Herpes Simplex virus-2	47
BIN	BIN23052	344	VZV_seropositivity_for_Varicella_Zoster_Virus	VZV seropositivity for Varicella Zoster Virus	45
BIN	BIN23053	352	EBV_seropositivity_for_Epstein-Barr_Virus	EBV seropositivity for Epstein-Barr Virus	41
BIN	BIN23054	219	CMV_seropositivity_for_Human_Cytomegalovirus	CMV seropositivity for Human Cytomegalovirus	44
BIN	BIN23055	333	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	HHV-6 overall seropositivity for Human Herpesvirus-6	52
BIN	BIN23056	286	HHV-6A_seropositivity_for_Human_Herpesvirus-6	HHV-6A seropositivity for Human Herpesvirus-6	45
BIN	BIN23057	297	HHV-6B_seropositivity_for_Human_Herpesvirus-6	HHV-6B seropositivity for Human Herpesvirus-6	45
BIN	BIN23058	347	HHV-7_seropositivity_for_Human_Herpesvirus-7	HHV-7 seropositivity for Human Herpesvirus-7	44
BIN	BIN23059	25	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	63
BIN	BIN23060	4	HBV_seropositivity_for_Hepatitis_B_Virus	HBV seropositivity for Hepatitis B Virus	40
BIN	BIN23061	1	HCV_seropositivity_for_Hepatitis_C_Virus	HCV seropositivity for Hepatitis C Virus	40
BIN	BIN23062	115	T._gondii_seropositivity_for_Toxoplasma_gondii	T. gondii seropositivity for Toxoplasma gondii	46
BIN	BIN23063	6	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	54
BIN	BIN23064	0	HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	HIV-1 seropositivity for Human Immunodeficiency Virus	53
BIN	BIN23065	353	BKV_seropositivity_for_Human_Polyomavirus_BKV	BKV seropositivity for Human Polyomavirus BKV	45
BIN	BIN23066	214	JCV_seropositivity_for_Human_Polyomavirus_JCV	JCV seropositivity for Human Polyomavirus JCV	45
BIN	BIN23067	237	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	MCV seropositivity for Merkel Cell Polyomavirus	47
BIN	BIN23068	16	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	67
BIN	BIN23069	10	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
BIN	BIN23070	70	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition I seropositivity for Chlamydia trachomatis	68
BIN	BIN23071	5	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition II seropositivity for Chlamydia trachomatis	69
BIN	BIN23073	63	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	H. pylori Definition I seropositivity for Helicobacter pylori	61
BIN	BIN23074	123	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	H. pylori Definition II seropositivity for Helicobacter pylori	62
BIN	BIN23075	19	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition II seropositivity for Human Papillomavirus type-16	68
BIN	BIN2316	4012	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
BIN	BIN2316	4012	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
BIN_FC	BIN_FC10002316	4012	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
BIN_FC	BIN_FC10002316	4012	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
BIN	BIN2335	3064	Chest_pain_or_discomfort	Chest pain or discomfort	24
BIN	BIN2335	3064	Chest_pain_or_discomfort	Chest pain or discomfort	24
BIN_FC	BIN_FC10002335	3064	Chest_pain_or_discomfort	Chest pain or discomfort	24
BIN_FC	BIN_FC10002335	3064	Chest_pain_or_discomfort	Chest pain or discomfort	24
BIN	BIN2415	5366	Had_major_operations	Had major operations	20
BIN	BIN2415	5366	Had_major_operations	Had major operations	20
BIN_FC	BIN_FC10002415	5366	Had_major_operations	Had major operations	20
BIN_FC	BIN_FC10002415	5366	Had_major_operations	Had major operations	20
BIN	BIN2443	955	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
BIN	BIN2443	955	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
BIN_FC	BIN_FC10002443	955	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
BIN_FC	BIN_FC10002443	955	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
BIN	BIN2453	1571	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
BIN	BIN2453	1571	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
BIN_FC	BIN_FC10002453	1571	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
BIN_FC	BIN_FC10002453	1571	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
BIN	BIN2463	1891	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
BIN	BIN2463	1891	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
BIN_FC	BIN_FC10002463	1891	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
BIN_FC	BIN_FC10002463	1891	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
BIN	BIN2473	3889	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
BIN	BIN2473	3889	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
BIN_FC	BIN_FC10002473	3889	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
BIN_FC	BIN_FC10002473	3889	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
BIN	BIN2774	3102	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59
BIN	BIN2774	3102	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59
BIN_FC	BIN_FC10002774	3102	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59
