#idx	phe_file	sumstats_file	n_lines	n_non-NA_lines
12	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1940.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1940.genotyped.glm.logistic.hybrid.gz	784257	714363
13	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1950.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1950.genotyped.glm.logistic.hybrid.gz	784257	714929
14	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1960.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1960.genotyped.glm.logistic.hybrid.gz	784257	714843
15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1970.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1970.genotyped.glm.logistic.hybrid.gz	784257	714880
16	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1980.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1980.genotyped.glm.logistic.hybrid.gz	784257	714862
17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN1990.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN1990.genotyped.glm.logistic.hybrid.gz	784257	713559
18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2000.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2000.genotyped.glm.logistic.hybrid.gz	784257	714565
19	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2010.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2010.genotyped.glm.logistic.hybrid.gz	784257	714507
20	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2020.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2020.genotyped.glm.logistic.hybrid.gz	784257	715065
21	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2030.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2030.genotyped.glm.logistic.hybrid.gz	784257	714574
22	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2040.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2040.genotyped.glm.logistic.hybrid.gz	784257	714258
23	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20401.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20401.genotyped.glm.logistic.hybrid.gz	784257	689610
24	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20406.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20406.genotyped.glm.logistic.hybrid.gz	784257	545601
25	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20421.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20421.genotyped.glm.logistic.hybrid.gz	784257	688865
26	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20425.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20425.genotyped.glm.logistic.hybrid.gz	784257	687721
27	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20428.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20428.genotyped.glm.logistic.hybrid.gz	784257	657203
28	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20431.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20431.genotyped.glm.logistic.hybrid.gz	784257	553316
29	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20432.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20432.genotyped.glm.logistic.hybrid.gz	784257	454719
30	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20435.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20435.genotyped.glm.logistic.hybrid.gz	784257	673946
31	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20437.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20437.genotyped.glm.logistic.hybrid.gz	784257	674917
32	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20441.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20441.genotyped.glm.logistic.hybrid.gz	784257	689708
33	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20446.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20446.genotyped.glm.logistic.hybrid.gz	784257	689724
34	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20447.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20447.genotyped.glm.logistic.hybrid.gz	784257	676732
35	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20448.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20448.genotyped.glm.logistic.hybrid.gz	784257	676467
36	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20449.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20449.genotyped.glm.logistic.hybrid.gz	784257	674601
37	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20450.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20450.genotyped.glm.logistic.hybrid.gz	784257	675430
38	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20463.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20463.genotyped.glm.logistic.hybrid.gz	784257	689678
39	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20468.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20468.genotyped.glm.logistic.hybrid.gz	784257	689671
40	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20471.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20471.genotyped.glm.logistic.hybrid.gz	784257	689632
41	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20480.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20480.genotyped.glm.logistic.hybrid.gz	784257	689679
42	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20483.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20483.genotyped.glm.logistic.hybrid.gz	784257	556419
43	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20486.genotyped.glm.logistic.hybrid.gz	784257	615951
44	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20499.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20499.genotyped.glm.logistic.hybrid.gz	784257	689682
45	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20500.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20500.genotyped.glm.logistic.hybrid.gz	784257	689220
46	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20501.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20501.genotyped.glm.logistic.hybrid.gz	784257	689213
47	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20502.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20502.genotyped.glm.logistic.hybrid.gz	784257	689173
48	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20532.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20532.genotyped.glm.logistic.hybrid.gz	784257	675070
49	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20533.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20533.genotyped.glm.logistic.hybrid.gz	784257	668996
50	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20534.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20534.genotyped.glm.logistic.hybrid.gz	784257	668996
51	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20535.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20535.genotyped.glm.logistic.hybrid.gz	784257	668996
52	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20538.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20538.genotyped.glm.logistic.hybrid.gz	784257	656067
53	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20540.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20540.genotyped.glm.logistic.hybrid.gz	784257	657170
54	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20541.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20541.genotyped.glm.logistic.hybrid.gz	784257	657411
55	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20542.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/s_asian/ukb24983_v2_hg19.BIN20542.genotyped.glm.logistic.hybrid.gz	784257	646803
56	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2090.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2090.genotyped.glm.logistic.hybrid.gz	784257	715343
57	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2100.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2100.genotyped.glm.logistic.hybrid.gz	784257	715388
58	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21024.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21024.genotyped.glm.logistic.hybrid.gz	784257	691267
59	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21026.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21026.genotyped.glm.logistic.hybrid.gz	784257	627720
60	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21027.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21027.genotyped.glm.logistic.hybrid.gz	784257	675977
61	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21035.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21035.genotyped.glm.logistic.hybrid.gz	784257	692170
62	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21038.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21038.genotyped.glm.logistic.hybrid.gz	784257	692167
63	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21062.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21062.genotyped.glm.logistic.hybrid.gz	784257	692123
64	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21063.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21063.genotyped.glm.logistic.hybrid.gz	784257	692168
65	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21065.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21065.genotyped.glm.logistic.hybrid.gz	784257	689626
66	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21066.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21066.genotyped.glm.logistic.hybrid.gz	784257	690986
67	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21067.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21067.genotyped.glm.logistic.hybrid.gz	784257	690308
68	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21068.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21068.genotyped.glm.logistic.hybrid.gz	784257	691609
69	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21070.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21070.genotyped.glm.logistic.hybrid.gz	784257	608598
70	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21071.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21071.genotyped.glm.logistic.hybrid.gz	784257	619776
71	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21073.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21073.genotyped.glm.logistic.hybrid.gz	784257	620366
72	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21074.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21074.genotyped.glm.logistic.hybrid.gz	784257	620366
73	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21075.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21075.genotyped.glm.logistic.hybrid.gz	784257	576136
74	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21076.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/s_asian/ukb24983_v2_hg19.BIN21076.genotyped.glm.logistic.hybrid.gz	784257	620558
75	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2188.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/s_asian/ukb24983_v2_hg19.BIN2188.genotyped.glm.logistic.hybrid.gz	784257	715207
76	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2207.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/s_asian/ukb24983_v2_hg19.BIN2207.genotyped.glm.logistic.hybrid.gz	784257	715684
77	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/s_asian/ukb24983_v2_hg19.BIN22126.genotyped.glm.logistic.hybrid.gz	784257	682717
78	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22127.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/s_asian/ukb24983_v2_hg19.BIN22127.genotyped.glm.logistic.hybrid.gz	784257	682717
79	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22129.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/s_asian/ukb24983_v2_hg19.BIN22129.genotyped.glm.logistic.hybrid.gz	784257	682717
80	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22502.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/s_asian/ukb24983_v2_hg19.BIN22502.genotyped.glm.logistic.hybrid.gz	784257	682717
81	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22504.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/s_asian/ukb24983_v2_hg19.BIN22504.genotyped.glm.logistic.hybrid.gz	784257	682717
82	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2257.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/s_asian/ukb24983_v2_hg19.BIN2257.genotyped.glm.logistic.hybrid.gz	784257	715052
83	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23050.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23050.genotyped.glm.logistic.hybrid.gz	784257	633860
84	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23051.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23051.genotyped.glm.logistic.hybrid.gz	784257	633860
85	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23052.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23052.genotyped.glm.logistic.hybrid.gz	784257	633860
86	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23053.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23053.genotyped.glm.logistic.hybrid.gz	784257	633860
87	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23054.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23054.genotyped.glm.logistic.hybrid.gz	784257	633860
88	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23055.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23055.genotyped.glm.logistic.hybrid.gz	784257	633860
89	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23056.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23056.genotyped.glm.logistic.hybrid.gz	784257	633860
90	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23057.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23057.genotyped.glm.logistic.hybrid.gz	784257	633860
91	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23058.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23058.genotyped.glm.logistic.hybrid.gz	784257	633859
92	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23059.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23059.genotyped.glm.logistic.hybrid.gz	784257	633860
93	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23060.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23060.genotyped.glm.logistic.hybrid.gz	784257	633860
94	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23062.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23062.genotyped.glm.logistic.hybrid.gz	784257	633860
95	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23065.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23065.genotyped.glm.logistic.hybrid.gz	784257	633860
96	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23066.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23066.genotyped.glm.logistic.hybrid.gz	784257	633860
97	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23067.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23067.genotyped.glm.logistic.hybrid.gz	784257	633860
98	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23069.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23069.genotyped.glm.logistic.hybrid.gz	784257	633860
99	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23070.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23070.genotyped.glm.logistic.hybrid.gz	784257	633860
100	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23073.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23073.genotyped.glm.logistic.hybrid.gz	784257	590121
101	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23074.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001440/27645/s_asian/ukb24983_v2_hg19.BIN23074.genotyped.glm.logistic.hybrid.gz	784257	633860
