GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
BIN_FC	BIN_FC20005441	2704	Which_eye(s)_are_affected_by_cataract_(Left_eye)	Which eye(s) are affected by cataract (Left eye)	48
HC	HC804	10	TTE_other_degenerative_diseases_of_basal_ganglia	TTE other degenerative diseases of basal ganglia	48
BIN_FC	BIN_FC40001428	25705	Spread_type:_Other_type_of_spread/margarine	Spread type: Other type of spread/margarine	43
INI	INI21021	45026	Pulse_wave_Arterial_Stiffness_index	Pulse wave Arterial Stiffness index	35
INI	INI30050	45311	Mean_corpuscular_haemoglobin	Mean corpuscular haemoglobin	28
HC	HC1050	48	TTE_pulmonary_oedema	TTE pulmonary oedema	20
HC	HC1170	37	TTE_other_acute_skin_changes_due_to_ultraviolet_radiation	TTE other acute skin changes due to ultraviolet radiation	57
BIN_FC	BIN_FC60020544	1135	Panic_attacks_diagnosed_by__a_professional	Panic attacks diagnosed by  a professional	42
BIN_FC	BIN_FC10006151	788	Fractured_bone_site(s)_(Ankle)	Fractured bone site(s) (Ankle)	30
INI	INI25709	11066	Weighted-mean_ISOVF_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA ISOVF in tract cingulate gyrus part of cingulum (R)	54
HC	HC203	752	pulmonary_embolism_+/-_dvt	PE +/- DVT	10
HC	HC979	150	TTE_atherosclerosis	TTE atherosclerosis	19
INI	INI25070	11068	Mean_FA_in_cerebral_peduncle_on_FA_skeleton_(right)	Mean FA in cerebral peduncle on FA skeleton (R)	47
BIN	BIN22504	1391	Bring_up_phlegm/sputum/mucus_on_most_days	Bring up phlegm/sputum/mucus on most days	41
INI	INI23281	4564	Total_tissue_fat_percentage	Total tissue fat %	18
INI	INI22426	11913	Average_heart_rate	Ave. heart rate	15
INI	INI4270	36790	Volume_level_set_by_participant_(left)	Volume level set by participant (L)	35
HC	HC347	49	blistering/desquamating_skin_disorder	Blistering/desquamating skin disorder	37
INI	INI25015	12312	Volume_of_putamen_(left)	Vol. of putamen (L)	19
INI	INI30280	43348	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30
INI	INI25581	11067	Weighted-mean_L1_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA L1 in tract inferior fronto-occipital fasciculus (L)	55
HC	HC357	521	duodenal_ulcer	Duodenal ulcer	14
INI	INI25440	11066	Mean_ISOVF_in_middle_cerebellar_peduncle_on_FA_skeleton	Mean ISOVF in middle cerebellar peduncle on FA skeleton	55
INI	INI25580	11067	Weighted-mean_L1_in_tract_forceps_minor	WA L1 in tract forceps minor	28
BIN	BIN22134	140	Doctor_diagnosed_bronchiectasis	Doctor diagnosed bronchiectasis	31
HC	HC321	73	sjogren's_syndrome/sicca_syndrome	Sjogren's syndrome/sicca syndrome	33
INI	INI102950	2928	Omelette_intake_(Diet,_24hr_recall,_Online_follow-up)	Omelette intake (Diet, 24hr recall, Online follow-up)	53
INI	INI103080	8124	Ham_intake_(Diet,_24hr_recall,_Online_follow-up)	Ham intake (Diet, 24hr recall, Online follow-up)	48
HC	HC1229	396	TTE_other_specific_joint_derangements	TTE other specific joint derangements	37
HC	HC530	1693	TTE_zoster_[herpes_zoster]	TTE zoster [herpes zoster]	26
INI	INI25577	11067	Weighted-mean_L1_in_tract_corticospinal_tract_(left)	WA L1 in tract corticospinal tract (L)	38
BIN_FC	BIN_FC7006179	15541	Fish_oil_supplements	Fish oil supplements	20
BIN_FC	BIN_FC10041226	849	Sex_of_baby_is_male	Sex of baby is male	19
INI	INI102300	508	Chocolate-covered_raisin_intake_(Diet,_24hr_recall,_Online_follow-up)	Chocolate-covered raisin intake (Diet, 24hr recall, Online follow-up)	69
BIN_FC	BIN_FC10002654	3359	Non-butter_spread_type:_Soft_(tub)_margarine	Non-butter spread type: Soft (tub) margarine	44
INI	INI22671	11921	Mean_carotid_IMT_(intima-medial_thickness)_at_120_degrees	Mean carotid IMT (intima-medial thickness) at 120 degrees	57
INI	INI25614	11067	Weighted-mean_L2_in_tract_medial_lemniscus_(right)	WA L2 in tract medial lemniscus (R)	35
BIN_FC	BIN_FC80100920	219	Powdered_milk_(Diet,_24hr_recall,_Online_follow-up)	Powdered milk (Diet, 24hr recall, Online follow-up)	51
INI	INI102190	7093	Cake_intake_(Diet,_24hr_recall,_Online_follow-up)	Cake intake (Diet, 24hr recall, Online follow-up)	49
INI	INI4609	20641	Longest_period_of_depression	Longest period of depression	28
HC	HC775	12	TTE_pervasive_developmental_disorders	TTE pervasive developmental disorders	37
INI	INI25632	11067	Weighted-mean_L3_in_tract_corticospinal_tract_(right)	WA L3 in tract corticospinal tract (R)	38
BIN_FC	BIN_FC20001150	25020	Usual_side_of_head_for_mobile_phone_use_(right)	Usual side of head for mobile phone use (R)	43
HC	HC1009	52	TTE_influenza_due_to_identified_influenza_virus	TTE influenza due to identified influenza virus	47
HC	HC88	153	heart/cardiac_problem	Heart/cardiac problem	21
HC	HC1251	31	TTE_myositis	TTE myositis	12
INI	INI25555	11067	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA MO in tract inferior fronto-occipital fasciculus (R)	55
HC	HC1379	55	TTE_gestational_[pregnancy-induced]_hypertension_without_significant_proteinuria	TTE gestational [pregnancy-induced] hypertension without significant proteinuria	80
BIN_FC	BIN_FC7006152	943	Emphysema_or_chronic_bronchitis	Emphysema or chronic bronchitis	31
INI	INI135	46341	Number_of_self-reported_non-cancer_illnesses	# of self-reported non-cancer illnesses	39
INI	INI25360	11066	Mean_ICVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ICVF in anterior limb of internal capsule on FA skeleton (R)	65
INI	INI25031	11298	Median_T2star_in_putamen_(right)	Median T2star in putamen (R)	28
BIN_FC	BIN_FC10006205	434	Which_eye(s)_affected_by_strabismus_(squint)_(Right_eye)	Which eye(s) affected by strabismus (squint) (Right eye)	56
HC	HC903	608	TTE_nonsuppurative_otitis_media	TTE nonsuppurative otitis media	31
HC	HC428	30	low_platelets/platelet_disorder	Low platelets/platelet disorder	31
INI	INI5159	36662	3mm_asymmetry_index_(right)	3mm asymmetry index (R)	23
INI	INI25040	10769	Median_BOLD_effect_(in_group-defined_mask)_for_shapes_activation	Median BOLD effect (in group-defined mask) for shapes activation	64
BIN_FC	BIN_FC30020491	591	Sometimes_had_Someone_to_take_to_doctor_when_needed_as_a_child	Sometimes had Someone to take to doctor when needed as a child	62
BIN_FC	BIN_FC20001418	30453	Milk_type:_Semi-skimmed	Milk type: Semi-skimmed	23
cancer	cancer1085	275	bone_metastases_/_bony_secondaries	Bone metastases / bony secondaries	34
HC	HC1155	66	TTE_dermatitis_due_to_substances_taken_internally	TTE dermatitis due to substances taken internally	49
HC	HC118	1650	constipation	Constipation	12
INI	INI4814	14025	Tinnitus_severity/nuisance	Tinnitus severity/nuisance	26
INI	INI3647	24765	Duration_of_other_exercises	Duration of other exercises	27
INI	INI4105	43325	Heel_bone_mineral_density_(BMD)_(left)	Heel bone mineral density (BMD) (L)	35
BIN_FC	BIN_FC17006155	1619	Vitamin_E	Vitamin E	9
INI	INI100410	1569	Rooibos_tea_intake_(Diet,_24hr_recall,_Online_follow-up)	Rooibos tea intake (Diet, 24hr recall, Online follow-up)	56
BIN_FC	BIN_FC40001249	25627	Past_tobacco_smoking_(Smoked_at_least_once)	Past tobacco smoking (Smoked at least once)	43
INI	INI10695	49	Forced_expiratory_volume_in_1-second_(FEV1)_(pilot)	FEV1 (pilot)	12
HC	HC807	34	TTE_alzheimer's_disease	TTE alzheimer's disease	23
INI	INI23040	838	VacA_antigen_for_Helicobacter_pylori	VacA antigen for Helicobacter pylori	36
INI	INI25076	11068	Mean_FA_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean FA in retrolenticular part of internal capsule on FA skeleton (R)	70
INI	INI103160	6303	Oily_fish_intake_(Diet,_24hr_recall,_Online_follow-up)	Oily fish intake (Diet, 24hr recall, Online follow-up)	54
BIN_FC	BIN_FC10000120	27277	Birth_weight_known_as_lb	Birth weight known as lb	24
INI	INI25512	11067	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	WA FA in tract superior thalamic radiation (R)	46
HC	HC1351	1826	TTE_polyp_of_female_genital_tract	TTE polyp of female genital tract	33
INI	INI102450	1775	Seeds_intake_(Diet,_24hr_recall,_Online_follow-up)	Seeds intake (Diet, 24hr recall, Online follow-up)	50
HC	HC216	163	pneumothorax	Pneumothorax	12
INI	INI25684	11066	Weighted-mean_OD_in_tract_parahippocampal_part_of_cingulum_(right)	WA OD in tract parahippocampal part of cingulum (R)	51
HC	HC207	21	soft_tissue_inflammation	Soft tissue inflammation	24
HC	HC841	28	TTE_paraplegia_and_tetraplegia	TTE paraplegia and tetraplegia	30
BIN_FC	BIN_FC20012323	1377	12-lead_ECG_measuring_method	12-lead ECG measuring method	28
INI	INI25001	12327	Volume_of_peripheral_cortical_grey_matter_(normalised_for_head_size)	Vol. of peripheral cortical grey matter (normalised for head size)	66
BIN_FC	BIN_FC50020462	106	Very_distressed_from_psychotics	Very distressed from psychotics	31
INI	INI2634	20817	Duration_of_heavy_DIY	Duration of heavy DIY	21
INI	INI24011	45782	Traffic_intensity_on_the_nearest_major_road	Traffic intensity on the nearest major road	43
HC	HC792	18	TTE_intracranial_and_intraspinal_abscess_and_granuloma	TTE intracranial and intraspinal abscess and granuloma	54
INI	INI21054	3460	Degree_bothered_by_fainting_spells_in_the_last_3_months	Degree bothered by fainting spells in the last 3 months	55
HC	HC209	326	gastric/stomach_ulcers	Gastric/stomach ulcers	22
INI	INI25501	11067	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA FA in tract inferior fronto-occipital fasciculus (R)	55
BIN	BIN4041	95	Gestational_diabetes_only	Gestational diabetes only	25
BIN_FC	BIN_FC10012187	13111	Brain_MRI_measuring_method	Brain MRI measuring method	26
INI	INI25690	11066	Weighted-mean_OD_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA OD in tract inferior fronto-occipital fasciculus (R)	55
BIN_FC	BIN_FC10020171	1696	FI4_:_positional_arithmetic	FI4 : positional arithmetic	27
BIN_FC	BIN_FC10100920	19768	Semiskimmed_milk_(Diet,_24hr_recall,_Online_follow-up)	Semiskimmed milk (Diet, 24hr recall, Online follow-up)	54
INI	INI5057	39118	Number_of_older_siblings	# of older siblings	19
BIN_FC	BIN_FC40020539	70	Never_has_inability_to_stop_worry_during_worst_period_of_anxiety	Never has inability to stop worry during worst period of anxiety	64
INI	INI25073	11068	Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean FA in anterior limb of internal capsule on FA skeleton (L)	63
HC	HC1209	18	TTE_reactive_arthropathies	TTE reactive arthropathies	26
HC	HC961	354	TTE_other_conduction_disorders	TTE other conduction disorders	30
INI	INI5108	36662	3mm_asymmetry_angle_(right)	3mm asymmetry angle (R)	23
INI	INI25763	10769	90th_percentile_of_BOLD_effect_(in_group-defined_mask)_for_faces_activation	90%ile of BOLD effect (in group-defined mask) for faces activation	66
INI	INI22331	11413	QT_interval	QT interval	11
BIN	BIN4653	8348	Ever_highly_irritable/argumentative_for_2_days	Ever highly irritable/argumentative for 2 days	46
INI	INI25098	11068	Mean_FA_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	Mean FA in superior fronto-occipital fasciculus on FA skeleton (R)	66
INI	INI25509	11067	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	WA FA in tract superior longitudinal fasciculus (L)	51
HC	HC1236	392	TTE_other_systemic_involvement_of_connective_tissue	TTE other systemic involvement of connective tissue	51
INI	INI20485	20380	Ever_contemplated_self-harm	Ever contemplated self-harm	27
HC	HC993	212	TTE_varicose_veins_of_other_sites	TTE varicose veins of other sites	33
INI	INI23023	838	HTLV-1_env_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 env antigen for Human T-Lymphotropic Virus 1	51
INI	INI30730	43776	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
INI	INI25083	11068	Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_(left)	Mean FA in posterior corona radiata on FA skeleton (L)	54
BIN_FC	BIN_FC1004803	14097	Tinnitus	Tinnitus	8
HC	HC1091	15	TTE_other_appendicitis	TTE other appendicitis	22
HC	HC440	1875	atrial_flutter	Atrial flutter	14
INI	INI25679	11066	Weighted-mean_OD_in_tract_anterior_thalamic_radiation_(left)	WA OD in tract anterior thalamic radiation (L)	46
INI	INI25542	11067	Weighted-mean_MO_in_tract_acoustic_radiation_(left)	WA MO in tract acoustic radiation (L)	37
BIN	BIN100280	5771	Added_milk_to_filtered_coffee_always_(Diet,_24hr_recall,_Online_follow-up)	Added milk to filtered coffee always (Diet, 24hr recall, Online follow-up)	74
INI	INI10030500	13183	Microalbumin_in_urine	Microalbumin in urine	21
INI	INI25540	11067	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	WA MD in tract uncinate fasciculus (L)	38
INI	INI3144	6749	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51
INI	INI21036	6416	Severity_of_current_abdominal_pain	Severity of current abdominal pain	34
INI	INI23224	4564	Arms_BMC_(bone_mineral_content)	Arms BMC (bone mineral content)	31
HC	HC1587	74	AD_end_stage_renal_disease	AD end stage renal disease	26
HC	HC1023	1586	TTE_chronic_sinusitis	TTE chronic sinusitis	21
HC	HC1283	40	TTE_postprocedural_musculoskeletal_disorders,_not_elsewhere_classified	TTE postprocedural musculoskeletal disorders, not elsewhere classified	70
HC	HC1088	2018	TTE_dyspepsia	TTE dyspepsia	13
HC	HC892	27	TTE_other_disorders_of_binocular_movement	TTE other disorders of binocular movement	41
HC	HC1268	1518	TTE_osteoporosis_without_pathological_fracture	TTE osteoporosis without pathological fracture	46
BIN_FC	BIN_FC30006151	70	Fractured_bone_site(s)_(Hip)	Fractured bone site(s) (Hip)	28
INI	INI22425	11908	Cardiac_index	Cardiac index	13
BIN_FC	BIN_FC40020489	10495	Often_felt_loved_as_a_child	Often felt loved as a child	27
BIN_FC	BIN_FC10001960	19675	Fed-up_feelings	Fed-up feelings	15
HC	HC1508	13	TTE_other_congenital_malformations_of_heart	TTE other congenital malformations of heart	43
HC	HC384	49	throat_or_larynx_disorder	Throat or larynx disorder	25
BIN_FC	BIN_FC40020488	195	Often_Physically_abused_by_family_as_a_child	Often Physically abused by family as a child	44
HC	HC294	1260	renal/kidney_failure	Renal/kidney failure	20
HC	HC356	46	retinal_artery/vein_occlusion	Retinal artery/vein occlusion	29
HC	HC318	48	vocal_cord_polyp	Vocal cord polyp	16
HC	HC400	494	transient_ischaemic_attack_(tia)	Transient ischaemic attack (tia)	32
BIN	BIN20477	220	Ever_talked_to_a_health_professional_about_unusual_or_psychotic_experiences	Ever talked to a health professional about unusual or psychotic experiences	75
INI	INI30710	43706	C-reactive_protein	C-reactive protein	18
INI	INI25603	11067	Weighted-mean_L2_in_tract_parahippocampal_part_of_cingulum_(right)	WA L2 in tract parahippocampal part of cingulum (R)	51
BIN_FC	BIN_FC10005890	434	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Right_eye)	Which eye(s) affected by diabetes-related eye disease (Right eye)	65
INI	INI25014	12312	Volume_of_caudate_(right)	Vol. of caudate (R)	19
BIN	BIN23050	557	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
HC	HC805	111	TTE_dystonia	TTE dystonia	12
BIN_FC	BIN_FC20020530	2698	Witnessed_sudden_violent_death_not_within_the_last_12_months	Witnessed sudden violent death not within the last 12 months	60
cancer	cancer1018	71	stomach_cancer	Stomach cancer	14
HC	HC704	23	TTE_cystic_fibrosis	TTE cystic fibrosis	19
INI	INI104110	1358	Broad_bean_intake_(Diet,_24hr_recall,_Online_follow-up)	Broad bean intake (Diet, 24hr recall, Online follow-up)	55
HC	HC1588	30	AD_motor_neurone_disease	AD motor neurone disease	24
HC	HC1392	81	TTE_multiple_gestation	TTE multiple gestation	22
INI	INI102030	1944	Yorkshire_pudding_intake_(Diet,_24hr_recall,_Online_follow-up)	Yorkshire pudding intake (Diet, 24hr recall, Online follow-up)	62
INI	INI20407	11282	Frequency_of_failure_to_fulfil_normal_expectations_due_to_drinking_alcohol_in_last_year	Freq. of failure to fulfil normal expectations due to drinking alcohol in last year	83
HC	HC1095	134	TTE_femoral_hernia	TTE femoral hernia	18
HC	HC187	16	chronic_laryngitis	Chronic laryngitis	18
INI	INI25359	11066	Mean_ICVF_in_cerebral_peduncle_on_FA_skeleton_(left)	Mean ICVF in cerebral peduncle on FA skeleton (L)	49
HC	HC964	2141	TTE_atrial_fibrillation_and_flutter	TTE atrial fibrillation and flutter	35
HC	HC1132	447	TTE_intestinal_malabsorption	TTE intestinal malabsorption	28
INI	INI30670	43765	Urea	Urea	4
HC	HC510	74	TTE_acute_poliomyelitis	TTE acute poliomyelitis	23
INI	INI2005254	38612	Intra-ocular_pressure,_corneal-compensated_(median)	Intra-ocular pressure, corneal-compensated (median)	51
INI	INI102180	3018	Fruitcake_intake_(Diet,_24hr_recall,_Online_follow-up)	Fruitcake intake (Diet, 24hr recall, Online follow-up)	54
INI	INI20515	20387	Recent_trouble_relaxing	Recent trouble relaxing	23
INI	INI25781	11398	Total_volume_of_white_matter_hyperintensities_(from_T1_and_T2_FLAIR_images)	Total vol. of white matter hyperintensities (from T1 and T2 FLAIR images)	73
HC	HC949	22	TTE_acute_and_subacute_endocarditis	TTE acute and subacute endocarditis	35
INI	INI101160	7915	Bread_roll_intake_(Diet,_24hr_recall,_Online_follow-up)	Bread roll intake (Diet, 24hr recall, Online follow-up)	55
INI	INI25079	11068	Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_(left)	Mean FA in anterior corona radiata on FA skeleton (L)	53
BIN_FC	BIN_FC50020522	9908	Very_often_Been_in_a_confiding_relationship_as_an_adult	Very often Been in a confiding relationship as an adult	55
BIN	BIN102520	7929	Soup_consumers	Soup consumers	14
INI	INI104470	8105	Berry_intake_(Diet,_24hr_recall,_Online_follow-up)	Berry intake (Diet, 24hr recall, Online follow-up)	50
HC	HC980	236	TTE_aortic_aneurysm_and_dissection	TTE aortic aneurysm and dissection	34
BIN_FC	BIN_FC13006155	1091	Vitamin_A	Vitamin A	9
HC	HC658	90	TTE_hypofunction_and_other_disorders_of_pituitary_gland	TTE hypofunction and other disorders of pituitary gland	55
INI	INI30660	37593	Direct_bilirubin	Direct bilirubin	16
HC	HC111	24	meningioma_/_benign_meningeal_tumour	Meningioma / benign meningeal tumour	36
BIN_FC	BIN_FC10006164	43786	Types_of_physical_activity_in_last_4_weeks_(any_of_walking,_other_exercises,_strenuous_sports,_light/heavy_DIY)	Types of physical activity in last 4 weeks (any of walking, other exercises, strenuous sports, light/heavy DIY)	111
HC	HC817	807	TTE_transient_cerebral_ischaemic_attacks_and_related_syndromes	TTE transient cerebral ischaemic attacks and related syndromes	62
INI	INI22160	19	Age_lung_cancer_(not_mesothelioma)_diagnosed_by_doctor	Age lung cancer (not mesothelioma) diagnosed by doctor	54
BIN_FC	BIN_FC10020173	7009	FI5_:_family_relationship_calculation	FI5 : family relationship calculation	37
BIN	BIN23069	12	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
INI	INI102420	581	Unsalted_peanuts_intake_(Diet,_24hr_recall,_Online_follow-up)	Unsalted peanuts intake (Diet, 24hr recall, Online follow-up)	61
INI	INI25379	11066	Mean_ICVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	Mean ICVF in cingulum cingulate gyrus on FA skeleton (L)	56
BIN	BIN20447	8566	Depression_possibly_related_to_stressful_or_traumatic_event	Depression possibly related to stressful or traumatic event	59
HC	HC147	20	diphtheria	Diphtheria	10
HC	HC311	881	measles_/_morbillivirus	Measles / morbillivirus	23
HC	HC1582	1772	AD_chronic_obstructive_pulmonary_disease	AD chronic obstructive pulmonary disease	40
INI	INI25917	12322	Volume_of_grey_matter_in_IX_Cerebellum_(right)	Vol. of grey matter in IX Cerebellum (R)	40
HC	HC649	2868	TTE_non-insulin-dependent_diabetes_mellitus	TTE non-insulin-dependent diabetes mellitus	43
INI	INI25460	11066	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (R)	73
INI	INI104170	13245	Carrot_intake_(Diet,_24hr_recall,_Online_follow-up)	Carrot intake (Diet, 24hr recall, Online follow-up)	51
HC	HC262	660	diverticular_disease/diverticulitis	Diverticular disease/diverticulitis	35
BIN_FC	BIN_FC30002654	7105	Non-butter_spread_type:_Olive_oil_based_spread_(eg:_Bertolli)	Non-butter spread type: Olive oil based spread (eg: Bertolli)	61
BIN_FC	BIN_FC30020529	69	Victim_of_physically_violent_crime_within_the_last_12_months	Victim of physically violent crime within the last 12 months	60
INI	INI25831	12322	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(right)	Vol. of grey matter in Frontal Medial Cortex (R)	48
INI	INI101980	2663	Single_crust_pastry_intake_(Diet,_24hr_recall,_Online_follow-up)	Single crust pastry intake (Diet, 24hr recall, Online follow-up)	64
BIN_FC	BIN_FC60006164	22094	Types_of_physical_activity_in_last_4_weeks_(heavy_DIY)	Types of physical activity in last 4 weeks (heavy DIY)	54
INI	INI26433	105	Access_to_services_score_(Scotland)	Access to services score (Scotland)	35
INI	INI25591	11067	Weighted-mean_L1_in_tract_superior_longitudinal_fasciculus_(right)	WA L1 in tract superior longitudinal fasciculus (R)	51
BIN_FC	BIN_FC60020126	1845	Bipolar_and_major_depression_status_single_probable_major_depressive_episode	Bipolar and major depression status single probable major depressive episode	76
HC	HC402	532	spinal_stenosis	Spinal stenosis	15
INI	INI23110	45556	Impedance_of_arm_(left)	Impedance of arm (L)	20
INI	INI10030730	43301	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
HC	HC659	11	TTE_cushing's_syndrome	TTE cushing's syndrome	22
INI	INI23124	45429	Arm_fat_mass_(left)	Arm fat mass (L)	16
INI	INI25830	12322	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(left)	Vol. of grey matter in Frontal Medial Cortex (L)	48
INI	INI4144	281	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(right)	Heel quantitative ultrasound index (QUI), manual entry (R)	58
HC	HC552	1184	TTE_viral_infection_of_unspecified_site	TTE viral infection of unspecified site	39
INI	INI3148	6746	Heel_bone_mineral_density_(BMD)	Heel bone mineral density (BMD)	31
BIN_FC	BIN_FC40020462	110	Quite_distressed_from_psychotics	Quite distressed from psychotics	32
INI	INI20442	9433	Lifetime_number_of_depressed_periods	Lifetime # of depressed periods	31
QT_FC	QT_FC1001220	46176	Daytime_dozing_/_sleeping_(narcolepsy)	Daytime dozing / sleeping (narcolepsy)	38
INI	INI25002	12327	Volume_of_peripheral_cortical_grey_matter	Vol. of peripheral cortical grey matter	39
INI	INI25625	11067	Weighted-mean_L3_in_tract_anterior_thalamic_radiation_(left)	WA L3 in tract anterior thalamic radiation (L)	46
HC	HC1399	24	TTE_polyhydramnios	TTE polyhydramnios	18
INI	INI25839	12322	Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(right)	Vol. of grey matter in Cingulate Gyrus, anterior division (R)	61
HC	HC491	18	TTE_gonococcal_infection	TTE gonococcal infection	24
HC	HC915	1151	TTE_disorders_of_vestibular_function	TTE disorders of vestibular function	36
INI	INI4277	36493	Volume_level_set_by_participant_(right)	Volume level set by participant (R)	35
INI	INI25385	11066	Mean_ICVF_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)	Mean ICVF in superior longitudinal fasciculus on FA skeleton (L)	64
INI	INI101240	1253	Garlic_bread_intake_(Diet,_24hr_recall,_Online_follow-up)	Garlic bread intake (Diet, 24hr recall, Online follow-up)	57
INI	INI25887	12322	Volume_of_grey_matter_in_Hippocampus_(right)	Vol. of grey matter in Hippocampus (R)	38
INI	INI25884	12322	Volume_of_grey_matter_in_Pallidum_(left)	Vol. of grey matter in Pallidum (L)	35
INI	INI25569	11067	Weighted-mean_L1_in_tract_acoustic_radiation_(left)	WA L1 in tract acoustic radiation (L)	37
INI	INI30300	43347	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37
INI	INI5107	37354	3mm_strong_meridian_angle_(right)	3mm strong meridian angle (R)	29
INI	INI101270	3795	Other_bread_intake_(Diet,_24hr_recall,_Online_follow-up)	Other bread intake (Diet, 24hr recall, Online follow-up)	56
HC	HC1563	19	TTE_other_specified_congenital_malformation_syndromes_affecting_multiple_systems	TTE other specified congenital malformation syndromes affecting multiple systems	80
BIN	BIN5326	44	Ever_had_surgery_for_glaucoma_or_high_eye_pressure	Ever had surgery for glaucoma or high eye pressure	50
BIN_FC	BIN_FC10003404	8312	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32
INI	INI1003064	42344	PEF_predicted_ratio	PEF pred. ratio	15
INI	INI25705	11066	Weighted-mean_ISOVF_in_tract_acoustic_radiation_(right)	WA ISOVF in tract acoustic radiation (R)	40
HC	HC896	36	TTE_nystagmus_and_other_irregular_eye_movements	TTE nystagmus and other irregular eye movements	47
INI	INI30880	43767	Urate	Urate	5
INI	INI23316	3836	Leg_bone_area_(right)	Leg bone area (R)	17
