GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
Biomarkers	INI10030530	22810	Sodium_in_urine	Sodium in urine covariate adjusted	34
Biomarkers	INI10030600	21514	Albumin	Albumin	7
Biomarkers	INI10030600	21514	Albumin	Albumin covariate adjusted	26
Biomarkers	INI10030610	23580	Alkaline_phosphatase	Alkaline phosphatase	20
Biomarkers	INI10030610	23580	Alkaline_phosphatase	Alkaline phosphatase covariate adjusted	39
Biomarkers	INI10030620	23567	Alanine_aminotransferase	Alanine aminotransferase	24
Biomarkers	INI10030620	23567	Alanine_aminotransferase	Alanine aminotransferase covariate adjusted	43
Biomarkers	INI10030630	21401	Apolipoprotein_A	Apolipoprotein A	16
Biomarkers	INI10030630	21401	Apolipoprotein_A	Apolipoprotein A covariate adjusted	35
Biomarkers	INI10030650	23481	Aspartate_aminotransferase	Aspartate aminotransferase	26
Biomarkers	INI10030650	23481	Aspartate_aminotransferase	Aspartate aminotransferase covariate adjusted	45
Biomarkers	INI10030660	20092	Direct_bilirubin	Direct bilirubin	16
Biomarkers	INI10030660	20092	Direct_bilirubin	Direct bilirubin covariate adjusted	35
Biomarkers	INI10030670	23560	Urea	Urea	4
Biomarkers	INI10030670	23560	Urea	Urea covariate adjusted	23
Biomarkers	INI10030680	21542	Calcium	Calcium	7
Biomarkers	INI10030680	21542	Calcium	Calcium covariate adjusted	26
Biomarkers	INI10030700	23574	Creatinine	Creatinine	10
Biomarkers	INI10030700	23574	Creatinine	Creatinine covariate adjusted	29
Biomarkers	INI10030710	23532	C-reactive_protein	C-reactive protein	18
Biomarkers	INI10030710	23532	C-reactive_protein	C-reactive protein covariate adjusted	37
Biomarkers	INI10030720	23578	Cystatin_C	Cystatin C	10
Biomarkers	INI10030720	23578	Cystatin_C	Cystatin C covariate adjusted	29
Biomarkers	INI10030730	23558	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Biomarkers	INI10030730	23558	Gamma_glutamyltransferase	Gamma glutamyltransferase covariate adjusted	44
Biomarkers	INI10030740	21518	Glucose	Glucose	7
Biomarkers	INI10030740	21518	Glucose	Glucose covariate adjusted	26
Biomarkers	INI10030750	22516	HbA1c	HbA1c	5
Biomarkers	INI10030750	22516	HbA1c	Glycated haemoglobin (HbA1c) covariate adjusted	47
Biomarkers	INI10030760	21540	HDL_cholesterol	HDL cholesterol	15
Biomarkers	INI10030760	21540	HDL_cholesterol	HDL cholesterol covariate adjusted	34
Biomarkers	INI10030770	23451	IGF-1	IGF-1	5
Biomarkers	INI10030770	23451	IGF-1	IGF 1 covariate adjusted	24
Biomarkers	INI10030790	19001	Lipoprotein_A	Lipoprotein A	13
Biomarkers	INI10030790	19001	Lipoprotein_A	Lipoprotein A covariate adjusted	32
Biomarkers	INI10030810	21495	Phosphate	Phosphate	9
Biomarkers	INI10030810	21495	Phosphate	Phosphate covariate adjusted	28
Biomarkers	INI10030830	21311	SHBG	SHBG	4
Biomarkers	INI10030830	21311	SHBG	SHBG covariate adjusted	23
Biomarkers	INI10030840	23470	Total_bilirubin	Total bilirubin	15
Biomarkers	INI10030840	23470	Total_bilirubin	Total bilirubin covariate adjusted	34
Biomarkers	INI10030850	21342	Testosterone	Testosterone	12
Biomarkers	INI10030850	21342	Testosterone	Testosterone covariate adjusted	31
Biomarkers	INI10030860	21514	Total_protein	Total protein	13
Biomarkers	INI10030860	21514	Total_protein	Total protein covariate adjusted	32
Biomarkers	INI10030870	23557	Triglycerides	Triglycerides	13
Biomarkers	INI10030870	23557	Triglycerides	Triglycerides covariate adjusted	32
Biomarkers	INI10030880	23559	Urate	Urate	5
Biomarkers	INI10030880	23559	Urate	Urate covariate adjusted	24
Biomarkers	INI10030890	22615	Vitamin_D	Vitamin D	9
Biomarkers	INI10030890	22615	Vitamin_D	Vitamin D covariate adjusted	28
Biomarkers	INI20030640	23446	Apolipoprotein_B	Apolipoprotein B	16
Biomarkers	INI20030640	23446	Apolipoprotein_B	Apolipoprotein B covariate and statin adjusted	46
Biomarkers	INI20030690	23579	Cholesterol	Cholesterol	11
Biomarkers	INI20030690	23579	Cholesterol	Cholesterol covariate and statin adjusted	41
Biomarkers	INI20030780	23533	LDL_cholesterol	LDL cholesterol	15
Biomarkers	INI20030780	23533	LDL_cholesterol	LDL direct covariate and statin adjusted	40
Biomarkers	INI30030650	23476	AST_to_ALT_ratio	AST to ALT ratio	16
Biomarkers	INI30030700	23574	eGFR	EGFR	4
Biomarkers	INI30030700	23574	eGFR	EGFR covariate adjusted	23
Biomarkers	INI30030860	21514	Non-albumin_protein	Non-albumin protein	19
Blood_assays	BIN23050	352	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
Blood_assays	BIN23051	94	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	HSV-2 seropositivity for Herpes Simplex virus-2	47
Blood_assays	BIN23052	434	VZV_seropositivity_for_Varicella_Zoster_Virus	VZV seropositivity for Varicella Zoster Virus	45
Blood_assays	BIN23053	452	EBV_seropositivity_for_Epstein-Barr_Virus	EBV seropositivity for Epstein-Barr Virus	41
Blood_assays	BIN23054	281	CMV_seropositivity_for_Human_Cytomegalovirus	CMV seropositivity for Human Cytomegalovirus	44
Blood_assays	BIN23055	425	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	HHV-6 overall seropositivity for Human Herpesvirus-6	52
Blood_assays	BIN23056	372	HHV-6A_seropositivity_for_Human_Herpesvirus-6	HHV-6A seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23057	380	HHV-6B_seropositivity_for_Human_Herpesvirus-6	HHV-6B seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23058	442	HHV-7_seropositivity_for_Human_Herpesvirus-7	HHV-7 seropositivity for Human Herpesvirus-7	44
Blood_assays	BIN23059	55	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	63
Blood_assays	BIN23060	18	HBV_seropositivity_for_Hepatitis_B_Virus	HBV seropositivity for Hepatitis B Virus	40
Blood_assays	BIN23061	7	HCV_seropositivity_for_Hepatitis_C_Virus	HCV seropositivity for Hepatitis C Virus	40
Blood_assays	BIN23062	182	T._gondii_seropositivity_for_Toxoplasma_gondii	T. gondii seropositivity for Toxoplasma gondii	46
Blood_assays	BIN23063	12	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	54
Blood_assays	BIN23064	3	HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	HIV-1 seropositivity for Human Immunodeficiency Virus	53
Blood_assays	BIN23065	435	BKV_seropositivity_for_Human_Polyomavirus_BKV	BKV seropositivity for Human Polyomavirus BKV	45
Blood_assays	BIN23066	295	JCV_seropositivity_for_Human_Polyomavirus_JCV	JCV seropositivity for Human Polyomavirus JCV	45
Blood_assays	BIN23067	351	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	MCV seropositivity for Merkel Cell Polyomavirus	47
Blood_assays	BIN23068	28	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	67
Blood_assays	BIN23069	18	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
Blood_assays	BIN23070	129	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition I seropositivity for Chlamydia trachomatis	68
Blood_assays	BIN23071	19	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition II seropositivity for Chlamydia trachomatis	69
Blood_assays	BIN23073	133	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	H. pylori Definition I seropositivity for Helicobacter pylori	61
Blood_assays	BIN23074	217	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	H. pylori Definition II seropositivity for Helicobacter pylori	62
Blood_assays	BIN23075	21	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition II seropositivity for Human Papillomavirus type-16	68
Blood_assays	INI23000	471	1gG_antigen_for_Herpes_Simplex_virus-1	1gG antigen for Herpes Simplex virus-1	38
Blood_assays	INI23001	471	2mgG_unique_antigen_for_Herpes_Simplex_virus-2	2mgG unique antigen for Herpes Simplex virus-2	46
Blood_assays	INI23002	471	gE_/_gI_antigen_for_Varicella_Zoster_Virus	GE / gI antigen for Varicella Zoster Virus	42
Blood_assays	INI23003	471	VCA_p18_antigen_for_Epstein-Barr_Virus	VCA p18 antigen for Epstein-Barr Virus	38
Blood_assays	INI23004	471	EBNA-1_antigen_for_Epstein-Barr_Virus	EBNA-1 antigen for Epstein-Barr Virus	37
Blood_assays	INI23005	471	ZEBRA_antigen_for_Epstein-Barr_Virus	ZEBRA antigen for Epstein-Barr Virus	36
Blood_assays	INI23006	471	EA-D_antigen_for_Epstein-Barr_Virus	EA-D antigen for Epstein-Barr Virus	35
Blood_assays	INI23007	471	pp150_Nter_antigen_for_Human_Cytomegalovirus	Pp150 Nter antigen for Human Cytomegalovirus	44
Blood_assays	INI23008	471	pp_52_antigen_for_Human_Cytomegalovirus	Pp 52 antigen for Human Cytomegalovirus	39
Blood_assays	INI23009	471	pp_28_antigen_for_Human_Cytomegalovirus	Pp 28 antigen for Human Cytomegalovirus	39
Blood_assays	INI23010	471	IE1A_antigen_for_Human_Herpesvirus-6	IE1A antigen for Human Herpesvirus-6	36
Blood_assays	INI23011	471	IE1B_antigen_for_Human_Herpesvirus-6	IE1B antigen for Human Herpesvirus-6	36
Blood_assays	INI23012	471	p101_k_antigen_for_Human_Herpesvirus-6	P101 k antigen for Human Herpesvirus-6	38
Blood_assays	INI23013	471	U14_antigen_for_Human_Herpesvirus-7	U14 antigen for Human Herpesvirus-7	35
Blood_assays	INI23014	471	LANA_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23015	471	K8.1_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23016	471	HBc_antigen_for_Hepatitis_B_Virus	HBc antigen for Hepatitis B Virus	33
Blood_assays	INI23017	471	HBe_antigen_for_Hepatitis_B_Virus	HBe antigen for Hepatitis B Virus	33
Blood_assays	INI23018	471	Core_antigen_for_Hepatitis_C_Virus	Core antigen for Hepatitis C Virus	34
Blood_assays	INI23019	471	NS3_antigen_for_Hepatitis_C_Virus	NS3 antigen for Hepatitis C Virus	33
Blood_assays	INI23020	471	p22_antigen_for_Toxoplasma_gondii	P22 antigen for Toxoplasma gondii	33
Blood_assays	INI23021	471	sag1_antigen_for_Toxoplasma_gondii	Sag1 antigen for Toxoplasma gondii	34
Blood_assays	INI23022	471	HTLV-1_gag_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 gag antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23023	471	HTLV-1_env_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 env antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23024	471	HIV-1_gag_antigen_for_Human_Immunodeficiency_Virus	HIV-1 gag antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23025	471	HIV-1_env_antigen_for_Human_Immunodeficiency_Virus	HIV-1 env antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23026	471	BK_VP1_antigen_for_Human_Polyomavirus_BKV	BK VP1 antigen for Human Polyomavirus BKV	41
Blood_assays	INI23027	471	JC_VP1_antigen_for_Human_Polyomavirus_JCV	JC VP1 antigen for Human Polyomavirus JCV	41
Blood_assays	INI23028	471	MC_VP1_antigen_for_Merkel_Cell_Polyomavirus	MC VP1 antigen for Merkel Cell Polyomavirus	43
Blood_assays	INI23029	471	L1_antigen_for_Human_Papillomavirus_type-16	L1 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23030	471	E6_antigen_for_Human_Papillomavirus_type-16	E6 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23031	471	E7_antigen_for_Human_Papillomavirus_type-16	E7 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23032	471	L1_antigen_for_Human_Papillomavirus_type-18	L1 antigen for Human Papillomavirus type-18	43
Blood_assays	INI23033	471	momp_D_antigen_for_Chlamydia_trachomatis	Momp D antigen for Chlamydia trachomatis	40
Blood_assays	INI23034	471	momp_A_antigen_for_Chlamydia_trachomatis	Momp A antigen for Chlamydia trachomatis	40
Blood_assays	INI23035	471	tarp-D_F1_antigen_for_Chlamydia_trachomatis	Tarp-D F1 antigen for Chlamydia trachomatis	43
Blood_assays	INI23036	471	tarp-D_F2_antigen_for_Chlamydia_trachomatis	Tarp-D F2 antigen for Chlamydia trachomatis	43
Blood_assays	INI23037	471	PorB_antigen_for_Chlamydia_trachomatis	PorB antigen for Chlamydia trachomatis	38
Blood_assays	INI23038	471	pGP3_antigen_for_Chlamydia_trachomatis	PGP3 antigen for Chlamydia trachomatis	38
Blood_assays	INI23039	262	CagA_antigen_for_Helicobacter_pylori	CagA antigen for Helicobacter pylori	36
Blood_assays	INI23040	471	VacA_antigen_for_Helicobacter_pylori	VacA antigen for Helicobacter pylori	36
Blood_assays	INI23041	471	OMP_antigen_for_Helicobacter_pylori	OMP antigen for Helicobacter pylori	35
Blood_assays	INI23042	471	GroEL_antigen_for_Helicobacter_pylori	GroEL antigen for Helicobacter pylori	37
Blood_assays	INI23043	471	Catalase_antigen_for_Helicobacter_pylori	Catalase antigen for Helicobacter pylori	40
Blood_assays	INI23044	471	UreA_antigen_for_Helicobacter_pylori	UreA antigen for Helicobacter pylori	36
Blood_assays	INI30000	24174	White_blood_cell_(leukocyte)_count	White blood cell count	22
Blood_assays	INI30010	24175	Red_blood_cell_(erythrocyte)_count	Red blood cell count	20
Blood_assays	INI30020	24175	Haemoglobin_concentration	Haemoglobin concentration	25
Blood_assays	INI30030	24175	Haematocrit_percentage	Haematocrit %	13
Blood_assays	INI30040	24175	Mean_corpuscular_volume	Mean corpuscular volume	23
Blood_assays	INI30050	24175	Mean_corpuscular_haemoglobin	Mean corpuscular haemoglobin	28
Blood_assays	INI30060	24175	Mean_corpuscular_haemoglobin_concentration	Mean corpuscular haemoglobin concentration	42
Blood_assays	INI30070	24175	Red_blood_cell_(erythrocyte)_distribution_width	Red blood cell distribution width	33
Blood_assays	INI30080	24175	Platelet_count	Platelet count	14
Blood_assays	INI30090	24171	Platelet_crit	Platelet crit	13
Blood_assays	INI30100	24175	Mean_platelet_(thrombocyte)_volume	Mean platelet volume	20
Blood_assays	INI30110	24171	Platelet_distribution_width	Platelet distribution width	27
Blood_assays	INI30120	24129	Lymphocyte_count	Lymphocyte count	16
Blood_assays	INI30130	24129	Monocyte_count	Monocyte count	14
Blood_assays	INI30140	24129	Neutrophill_count	Neutrophill count	17
Blood_assays	INI30150	24129	Eosinophill_count	Eosinophill count	17
Blood_assays	INI30160	24129	Basophill_count	Basophill count	15
Blood_assays	INI30170	24123	Nucleated_red_blood_cell_count	Nuc. red blood cell count	25
Blood_assays	INI30180	24130	Lymphocyte_percentage	Lymphocyte %	12
Blood_assays	INI30190	24130	Monocyte_percentage	Monocyte %	10
Blood_assays	INI30200	24130	Neutrophill_percentage	Neutrophill %	13
Blood_assays	INI30210	24130	Eosinophill_percentage	Eosinophill %	13
Blood_assays	INI30220	24130	Basophill_percentage	Basophill %	11
Blood_assays	INI30230	24123	Nucleated_red_blood_cell_percentage	Nuc. red blood cell %	21
Blood_assays	INI30240	23688	Reticulocyte_percentage	Reticulocyte %	14
Blood_assays	INI30250	23688	Reticulocyte_count	Reticulocyte count	18
Blood_assays	INI30260	23687	Mean_reticulocyte_volume	Mean reticulocyte volume	24
Blood_assays	INI30270	23681	Mean_sphered_cell_volume	Mean sphered cell volume	24
Blood_assays	INI30280	23680	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30
Blood_assays	INI30290	23681	High_light_scatter_reticulocyte_percentage	High light scatter reticulocyte %	33
Blood_assays	INI30300	23681	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37
Blood_assays	INI30600	21759	Albumin	Albumin	7
Blood_assays	INI30610	23771	Alkaline_phosphatase	Alkaline phosphatase	20
Blood_assays	INI30620	23758	Alanine_aminotransferase	Alanine aminotransferase	24
Blood_assays	INI30630	21609	Apolipoprotein_A	Apolipoprotein A	16
Blood_assays	INI30640	23638	Apolipoprotein_B	Apolipoprotein B	16
Blood_assays	INI30650	23673	Aspartate_aminotransferase	Aspartate aminotransferase	26
Blood_assays	INI30660	20309	Direct_bilirubin	Direct bilirubin	16
Blood_assays	INI30670	23752	Urea	Urea	4
Blood_assays	INI30680	21751	Calcium	Calcium	7
Blood_assays	INI30690	23774	Cholesterol	Cholesterol	11
Blood_assays	INI30700	23762	Creatinine	Creatinine	10
Blood_assays	INI30710	23721	C-reactive_protein	C-reactive protein	18
Blood_assays	INI30720	23779	Cystatin_C	Cystatin C	10
Blood_assays	INI30730	23750	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Blood_assays	INI30740	21725	Glucose	Glucose	7
Blood_assays	INI30750	23762	Glycated_haemoglobin_(HbA1c)	Glycated haemoglobin (HbA1c)	28
Blood_assays	INI30760	21750	HDL_cholesterol	HDL cholesterol	15
Blood_assays	INI30770	23653	IGF-1	IGF-1	5
Blood_assays	INI30780	23728	LDL_direct	LDL direct	10
Blood_assays	INI30790	19197	Lipoprotein_A	Lipoprotein A	13
Blood_assays	INI30800	4645	Oestradiol	Oestradiol	10
Blood_assays	INI30810	21704	Phosphate	Phosphate	9
Blood_assays	INI30820	1964	Rheumatoid_factor	Rheumatoid factor	17
Blood_assays	INI30830	21531	SHBG	SHBG	4
Blood_assays	INI30840	23663	Total_bilirubin	Total bilirubin	15
Blood_assays	INI30850	21549	Testosterone	Testosterone	12
Blood_assays	INI30860	21730	Total_protein	Total protein	13
Blood_assays	INI30870	23749	Triglycerides	Triglycerides	13
Blood_assays	INI30880	23752	Urate	Urate	5
Blood_assays	INI30890	22820	Vitamin_D	Vitamin D	9
Blood_assays	INI30897	23681	Estimated_sample_dilution_factor	Estimated sample dilution factor	32
Blood_pressure	INI102	23727	Pulse_rate,_automated_reading	Pulse rate (AR)	15
Blood_pressure	INI4079	23727	Diastolic_blood_pressure,_automated_reading	Diastolic BP (AR)	17
Blood_pressure	INI4080	23726	Systolic_blood_pressure,_automated_reading	Systolic BP (AR)	16
Blood_pressure	INI93	2103	Systolic_blood_pressure,_manual_reading	Systolic BP, manual reading	27
Blood_pressure	INI94	2103	Diastolic_blood_pressure,_manual_reading	Diastolic BP, manual reading	28
Blood_pressure	INI95	2103	Pulse_rate_(during_blood-pressure_measurement)	Pulse rate (during blood-pressure measurement)	46
Bone-densitometry_of_heel	BIN_FC10003082	24	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN_FC20003082	9	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN19	12377	Heel_ultrasound_method	Heel ultrasound method	22
Bone-densitometry_of_heel	BIN3081	14695	Foot_measured_for_bone_density	Foot measured for bone density	30
Bone-densitometry_of_heel	BIN4092	10638	Heel_ultrasound_method_(left)	Heel ultrasound method (L)	26
Bone-densitometry_of_heel	BIN4093	22	Fractured_heel_(left)	Fractured heel (L)	18
Bone-densitometry_of_heel	BIN4095	10635	Heel_ultrasound_method_(right)	Heel ultrasound method (R)	26
Bone-densitometry_of_heel	BIN4096	55	Fractured_heel_(right)	Fractured heel (R)	18
Bone-densitometry_of_heel	INI3083	2529	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	Heel quantitative ultrasound index (QUI), manual entry	54
Bone-densitometry_of_heel	INI3084	2529	Heel_bone_mineral_density_(BMD),_manual_entry	Heel bone mineral density (BMD), manual entry	45
Bone-densitometry_of_heel	INI3085	2529	Heel_Broadband_ultrasound_attenuation_(BUA),_manual_entry	Heel Broadband ultrasound attenuation (BUA), manual entry	57
Bone-densitometry_of_heel	INI3086	2529	Speed_of_sound_through_heel,_manual_entry	Speed of sound through heel, manual entry	41
Bone-densitometry_of_heel	INI3143	12376	Ankle_spacing_width	Ankle spacing width	19
Bone-densitometry_of_heel	INI3144	12376	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51
Bone-densitometry_of_heel	INI3146	12376	Speed_of_sound_through_heel	Speed of sound through heel	27
Bone-densitometry_of_heel	INI3147	12376	Heel_quantitative_ultrasound_index_(QUI),_direct_entry	Heel quantitative ultrasound index (QUI), direct entry	54
Bone-densitometry_of_heel	INI3148	12374	Heel_bone_mineral_density_(BMD)	Heel bone mineral density (BMD)	31
Bone-densitometry_of_heel	INI4100	10636	Ankle_spacing_width_(left)	Ankle spacing width (L)	23
Bone-densitometry_of_heel	INI4101	10636	Heel_broadband_ultrasound_attenuation_(left)	Heel broadband ultrasound attenuation (L)	41
Bone-densitometry_of_heel	INI4103	10636	Speed_of_sound_through_heel_(left)	Speed of sound through heel (L)	31
Bone-densitometry_of_heel	INI4104	10636	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(left)	Heel quantitative ultrasound index (QUI), direct entry (L)	58
Bone-densitometry_of_heel	INI4105	10626	Heel_bone_mineral_density_(BMD)_(left)	Heel bone mineral density (BMD) (L)	35
Bone-densitometry_of_heel	INI4106	10636	Heel_bone_mineral_density_(BMD)_T-score,_automated_(left)	Heel bone mineral density (BMD) T-score, automated (L)	54
Bone-densitometry_of_heel	INI4119	10633	Ankle_spacing_width_(right)	Ankle spacing width (R)	23
Bone-densitometry_of_heel	INI4120	10633	Heel_broadband_ultrasound_attenuation_(right)	Heel broadband ultrasound attenuation (R)	41
Bone-densitometry_of_heel	INI4122	10633	Speed_of_sound_through_heel_(right)	Speed of sound through heel (R)	31
Bone-densitometry_of_heel	INI4123	10633	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(right)	Heel quantitative ultrasound index (QUI), direct entry (R)	58
